class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso48f.txt,Base,14400,8802,5598,0.0,0.0,1.0,1.0,35590,9.337461896863713e+18,9.337461896863713e+18,9.337461896863713e+18,1.0,3.87238223480509e-09,3a8c684bb63680335b5461197cf1bdaedc0fe112873c1b6f7aaf753bec4ee4c8,792bd99005cdb9b274a81b9fc889d0ac3141c0f8321c8cb425304cbe7e5a47b8
simple,caso48f.txt,Flat-GM,14400,8802,5598,0.0,0.0,2.412366706273611e-05,20.018959586903605,35590,3430086307701.5776,3430086307701.5776,3430086307701.5776,1.0,4.3406432361747605e-13,a032485a9836eb35bf1397af407ab7813306486b55b23bb877703f7b4bc3596a,9ead720ff178726fcc9cae8059baf0dcd793102207c71ccb02faeb583e2dfaa6
simple,caso48f.txt,Flat-L2,14400,8802,5598,0.0,0.0,7.070211625618878e-08,1.0,35590,4.254802173566333e+19,4.254802173566333e+19,4.254802173566333e+19,1.0,1.6038332578605472e-12,48fa07bba58d73177d30037aeee2df62a5d45362739dc90209c35047a147575b,3b6a106078e581d2a8dd5f14a0702b4010395f7d49d557fac8b8e7accb4876d8
simple,caso48f.txt,Role-Hybrid,14400,8802,5598,0.0,0.0,2.412366706273611e-05,20.018959586903605,35590,3430086307701.5776,3430086307701.5776,3430086307701.5776,1.0,4.3406432361747605e-13,a032485a9836eb35bf1397af407ab7813306486b55b23bb877703f7b4bc3596a,9ead720ff178726fcc9cae8059baf0dcd793102207c71ccb02faeb583e2dfaa6
simple,caso48f.txt,SA-Mat,14400,8802,5598,0.0,0.0,2.412366706273611e-05,20.018959586903605,35590,3430086307701.5776,3430086307701.5776,3430086307701.5776,1.0,4.3406432361747605e-13,a032485a9836eb35bf1397af407ab7813306486b55b23bb877703f7b4bc3596a,9ead720ff178726fcc9cae8059baf0dcd793102207c71ccb02faeb583e2dfaa6
