row_name,factor,coefficient_rel_error,rhs_rel_error
a1_bonete_tangente_1(1),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(2),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(3),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(4),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(5),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(6),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(7),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(8),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(9),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(10),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(11),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(12),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(13),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(14),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(15),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(16),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(17),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(18),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(19),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(20),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(21),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(22),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(23),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(24),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(25),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(26),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(27),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(28),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(29),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(30),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(31),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(32),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(33),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(34),22791.763337690332,0.0,0.0
a1_bonete_tangente_1(35),22791.763337690332,0.0,0.0
