class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso12a.txt,Base,14400,9223,5177,0.0,0.0,1.0,1.0,35590,2.045006093822639e+18,2.045006093822639e+18,2.045006093822639e+18,1.0,1.4265174753623832e-11,2a0ac2a64809a5f413768bbacd7b280f1fa21c584a8fdd1573c539737fb59d31,b2f3301eedd18043a8b4d6e9cd7063c11cd9a0e3b8403ef6648fac3d28052eb4
simple,caso12a.txt,Flat-GM,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
simple,caso12a.txt,Flat-L2,14400,9223,5177,0.0,0.0,1.7342207134117154e-09,1.0,35590,2.0350827736175124e+16,2.0350827736175124e+16,2.0350827736175124e+16,1.0,2.838887037252282e-13,61b804dbdc51456db1ba2f0803df242f4dace70239c7876991bb963d934703f1,bad0aea6d3e9f4e2606aba4c195368be95eb7f3f72608dd0afd5239a459977c8
simple,caso12a.txt,Role-Hybrid,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
simple,caso12a.txt,SA-Mat,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
