instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S3_seed20260909,Base,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.07499e+11,52.4749,52.4749,0,0,0.000567043,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,0.000156009,0,0.000607633,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-GM,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,9.08183e+07,52.4749,0,7.2089e-05,0,0.000487757,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-L2,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,1.56139e+08,52.4749,0,6.8632e-05,0,0.000466068,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Role-Hybrid,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,0.000145419,0,0.000580151,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat-permB,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,0.000159975,0,0.00059708,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Base,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,7.24513e+09,119.233,119.233,0,0,0.000410298,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,2.84485e+08,119.233,0.227582,0.000156063,0,0.000604234,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-GM,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,8.68527e+07,119.233,0,7.4359e-05,0,0.000525785,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-L2,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,1.41389e+08,119.233,0,6.7607e-05,0,0.000472125,NA,NA,NA,NA,NA,NA
