run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
smoke-highs-simple-caso01a-Base-g0.01-s1,smoke,0,0,Simple,caso01a,data/entradas/entrada-modelo-simple/caso01a.txt,977dbcbdeb57dc61840639321d8ed5e438411e7a08abd3fc4a34cba517818a56,Base,highs,0.01,1,300.0,1
smoke-highs-simple-caso01a-Flat-GM-g0.01-s1,smoke,0,1,Simple,caso01a,data/entradas/entrada-modelo-simple/caso01a.txt,977dbcbdeb57dc61840639321d8ed5e438411e7a08abd3fc4a34cba517818a56,Flat-GM,highs,0.01,1,300.0,1
smoke-highs-simple-caso01a-Flat-L2-g0.01-s1,smoke,0,2,Simple,caso01a,data/entradas/entrada-modelo-simple/caso01a.txt,977dbcbdeb57dc61840639321d8ed5e438411e7a08abd3fc4a34cba517818a56,Flat-L2,highs,0.01,1,300.0,1
smoke-highs-simple-caso01a-Role-Hybrid-g0.01-s1,smoke,0,3,Simple,caso01a,data/entradas/entrada-modelo-simple/caso01a.txt,977dbcbdeb57dc61840639321d8ed5e438411e7a08abd3fc4a34cba517818a56,Role-Hybrid,highs,0.01,1,300.0,1
smoke-highs-sgtm-instance001-Base-g0.01-s1,smoke,0,4,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Base,highs,0.01,1,300.0,1
smoke-highs-completo-instance001-Base-g0.01-s1,smoke,0,5,Full,instance001,data/entradas/entrada-modelo-completo/instance001.txt,d0a76bdaaa65559ecbd287012078b81f2a30cdd1ca683c2f00cbbaa47a3df30c,Base,highs,0.01,1,300.0,1
