run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
pilot-highs-completo-v1_completo_000006-Base-g0.001-s1,pilot,23,47,Full,v1_completo_000006,data/benchmark-v1/completo/v1_completo_000006.txt,910259d2469b2f508a9cf3b785394959df2ee943a5a049a0bb9e8beb5c428729,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000027-Base-g0.01-s1,pilot,24,48,Full,v1_completo_000027,data/benchmark-v1/completo/v1_completo_000027.txt,d5f70f358698752a2d2497e187877a23c23ee2af027b26479f3689756023e593,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000027-Base-g0.001-s1,pilot,24,49,Full,v1_completo_000027,data/benchmark-v1/completo/v1_completo_000027.txt,d5f70f358698752a2d2497e187877a23c23ee2af027b26479f3689756023e593,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000456-Base-g0.01-s1,pilot,25,50,Full,v1_completo_000456,data/benchmark-v1/completo/v1_completo_000456.txt,6bec67d0c8687c66acd8217b6348ea7655082c779c6751db6baad0f59dc60158,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000456-Base-g0.001-s1,pilot,25,51,Full,v1_completo_000456,data/benchmark-v1/completo/v1_completo_000456.txt,6bec67d0c8687c66acd8217b6348ea7655082c779c6751db6baad0f59dc60158,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000115-Base-g0.01-s1,pilot,26,52,Full,v1_completo_000115,data/benchmark-v1/completo/v1_completo_000115.txt,6fe3a2da12ffc2f9bd0973892fcccfba789742420fd69b26605b3fee7ff2347e,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000115-Base-g0.001-s1,pilot,26,53,Full,v1_completo_000115,data/benchmark-v1/completo/v1_completo_000115.txt,6fe3a2da12ffc2f9bd0973892fcccfba789742420fd69b26605b3fee7ff2347e,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000467-Base-g0.01-s1,pilot,27,54,Full,v1_completo_000467,data/benchmark-v1/completo/v1_completo_000467.txt,5c304a1877fe95d444f189b4e53838e37e5dc1cc2aa172db8bf6b0b1be6bca4b,Base,highs,0.01,1,7200.0,1
pilot-highs-completo-v1_completo_000467-Base-g0.001-s1,pilot,27,55,Full,v1_completo_000467,data/benchmark-v1/completo/v1_completo_000467.txt,5c304a1877fe95d444f189b4e53838e37e5dc1cc2aa172db8bf6b0b1be6bca4b,Base,highs,0.001,1,7200.0,1
pilot-highs-completo-v1_completo_000286-Base-g0.01-s1,pilot,28,56,Full,v1_completo_000286,data/benchmark-v1/completo/v1_completo_000286.txt,e36daf7f86a8c8b4831d1e49ed21dd1b8c57c96f390e9333b1d6e0aca2f22f6b,Base,highs,0.01,1,7200.0,1
