run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
primary-highs-simple-v1_simple_000450-Role-Hybrid-g0.01-s1,primary,1,50,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000450-Base-g0.01-s1,primary,1,51,Simple,v1_simple_000450,data/benchmark-v1/simple/v1_simple_000450.txt,61cfa740e353b2edd59420f963737cd92e816c3041f22b1a6e6c6244bf7d917f,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000348-Role-Hybrid-g0.01-s1,primary,1,52,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000348-Flat-GM-g0.01-s1,primary,1,53,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000348-Base-g0.01-s1,primary,1,54,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000348-Flat-L2-g0.01-s1,primary,1,55,Simple,v1_simple_000348,data/benchmark-v1/simple/v1_simple_000348.txt,fa59ba893f65524427c4bab4399027cd9f1d459647c209defc981a2e97bf0a8d,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000229-Flat-GM-g0.01-s1,primary,1,56,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000229-Base-g0.01-s1,primary,1,57,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000229-Role-Hybrid-g0.01-s1,primary,1,58,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000229-Flat-L2-g0.01-s1,primary,1,59,Simple,v1_simple_000229,data/benchmark-v1/simple/v1_simple_000229.txt,86647bcac29ad2fb208f500033c732af536a455d402ab80e1fe42c882269177c,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000032-Flat-L2-g0.01-s1,primary,1,60,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000032-Role-Hybrid-g0.01-s1,primary,1,61,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000032-Flat-GM-g0.01-s1,primary,1,62,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000032-Base-g0.01-s1,primary,1,63,Simple,v1_simple_000032,data/benchmark-v1/simple/v1_simple_000032.txt,c47de9f543afa7cbdd922483076e5a9bd6a1d711418cfab03abe5a294ee1ace1,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000295-Flat-GM-g0.01-s1,primary,1,64,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Flat-GM,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000295-Role-Hybrid-g0.01-s1,primary,1,65,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000295-Flat-L2-g0.01-s1,primary,1,66,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Flat-L2,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000295-Base-g0.01-s1,primary,1,67,Simple,v1_simple_000295,data/benchmark-v1/simple/v1_simple_000295.txt,0c3afdcb8fcc6e3a84180036fd12dc5af300dd488bdda4e3a0dc74cd986c7f68,Base,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000311-Role-Hybrid-g0.01-s1,primary,1,68,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Role-Hybrid,highs,0.01,1,1800.0,1
primary-highs-simple-v1_simple_000311-Base-g0.01-s1,primary,1,69,Simple,v1_simple_000311,data/benchmark-v1/simple/v1_simple_000311.txt,7b2fa8d6a1b7a072d390a945746fea7776ac634c909025105ff9e5d4c29ac7ab,Base,highs,0.01,1,1800.0,1
