run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads
i077hist-gurobi-sgtm-instance077-Role-Hybrid-g0.01-s42-t16,i077hist,0,0,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Role-Hybrid,gurobi,0.01,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Flat-GM-g0.01-s42-t16,i077hist,0,1,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Flat-GM,gurobi,0.01,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Flat-L2-g0.01-s42-t16,i077hist,0,2,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Flat-L2,gurobi,0.01,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Base-g0.01-s42-t16,i077hist,0,3,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Base,gurobi,0.01,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Base-g0.001-s42-t16,i077hist,1,4,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Base,gurobi,0.001,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Flat-L2-g0.001-s42-t16,i077hist,1,5,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Flat-L2,gurobi,0.001,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Role-Hybrid-g0.001-s42-t16,i077hist,1,6,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Role-Hybrid,gurobi,0.001,42,1800.0,16
i077hist-gurobi-sgtm-instance077-Flat-GM-g0.001-s42-t16,i077hist,1,7,SG-Ter-Mer,instance077,data/entradas/entrada-SG-Ter-Mer/instance077.txt,607b0fb4e825a368dfd4bd56544d2b528287595aa371b74552beeb3d3f5c54bd,Flat-GM,gurobi,0.001,42,1800.0,16
