class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso11d.txt,Base,14400,8785,5615,0.0,0.0,1.0,1.0,35590,8.342667057121497e+18,8.342667057121497e+18,8.342667057121497e+18,1.0,6.081055652706316e-10,fbfe294bf3f1cc0cedb23ec2a3b57968adda2640216d2b053e83cede0e68d9a8,767bdea09b35159d12440b6a01a36b944b4cb8c38b1859c240ff24df1545afe6
simple,caso11d.txt,Flat-GM,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
simple,caso11d.txt,Flat-L2,14400,8785,5615,0.0,0.0,0.00013888888620970514,1.0,35590,1.4278780123403106e+19,1.4278780123403106e+19,1.4278780123403106e+19,1.0,1.0847649412681993e-13,e17c4b0ea324a491697cddcb2feef435793fab717560e7a0e08c8f9275d48bc3,fcf5a642622b71b25d6352c02501c48d69c868075dfbbb22a2a14a297a09e0a6
simple,caso11d.txt,Role-Hybrid,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
simple,caso11d.txt,SA-Mat,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
