instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S3_seed20260909,Base,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,9.99964e+06,0.000784109,0.000784109,0,0,0.000323106,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260909,SA-Mat,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,48839.3,0.000784109,0.224811,2.7076e-05,0,0.000209038,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260909,Flat-GM,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,11216.8,0.000784109,0,1.4773e-05,0,0.000179922,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260909,Flat-L2,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,15332.7,0.000784109,0,1.3005e-05,0,0.000170356,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260909,Role-Hybrid,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,48839.3,0.000784109,0.224811,2.1541e-05,0,0.00018246,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260909,SA-Mat-permB,20260909,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,9.99964e+06,48839.3,0.000784109,0.224811,2.8182e-05,0,0.000186494,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,Base,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,3.18648e+06,0.00272972,0.00272972,0,0,0.000161136,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,SA-Mat,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,70828.4,0.00272972,0.208184,2.2546e-05,0,0.000181959,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,Flat-GM,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,12423,0.00272972,0,1.2562e-05,0,0.000164611,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,Flat-L2,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,20522.8,0.00272972,0,1.0855e-05,0,0.000166853,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,Role-Hybrid,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,70828.4,0.00272972,0.208184,2.1195e-05,0,0.00018047,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260910,SA-Mat-permB,20260910,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,3.18648e+06,70828.4,0.00272972,0.208184,2.6661e-05,0,0.000183985,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,Base,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,588010,11.1692,11.1692,0,0,0.000164287,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,SA-Mat,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,97747.6,11.1692,0.218027,2.1529e-05,0,0.000180379,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,Flat-GM,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,19299.7,11.1692,0,1.0663e-05,0,0.000166262,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,Flat-L2,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,28619.2,11.1692,0,1.0954e-05,0,0.000173955,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,Role-Hybrid,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,97747.6,11.1692,0.218027,2.0234e-05,0,0.000180539,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260911,SA-Mat-permB,20260911,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,588010,97747.6,11.1692,0.218027,2.5018e-05,0,0.000187036,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,Base,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,1.00555e+06,0.00850543,0.00850543,0,0,0.000162481,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,SA-Mat,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,47014.3,0.00850543,0.222215,2.1871e-05,0,0.000192515,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,Flat-GM,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,11841.3,0.00850543,0,1.1308e-05,0,0.000166266,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,Flat-L2,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,17526.7,0.00850543,0,1.0817e-05,0,0.000170384,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,Role-Hybrid,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,47014.3,0.00850543,0.222215,2.0349e-05,0,0.000178594,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260912,SA-Mat-permB,20260912,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,1.00555e+06,47014.3,0.00850543,0.222215,2.5339e-05,0,0.000182873,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,Base,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,7.18092e+06,191.437,191.437,0,0,0.000169435,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,SA-Mat,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,47575,191.437,0.2111,2.1712e-05,0,0.000181501,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,Flat-GM,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,6985.61,191.437,0,1.1486e-05,0,0.000166639,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,Flat-L2,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,14496.3,191.437,0,1.1313e-05,0,0.000168075,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,Role-Hybrid,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,47575,191.437,0.2111,2.1622e-05,0,0.000179464,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260913,SA-Mat-permB,20260913,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,7.18092e+06,47575,191.437,0.2111,2.7529e-05,0,0.000189286,NA,NA,NA,NA,NA,NA
coupling_uniform_S3_seed20260914,Base,20260914,coupling_uniform,3,block_heterogeneous,lp-export,43,38,8,313466,313466,0.0361182,0.0361182,0,0,0.000157424,NA,NA,NA,NA,NA,NA
