instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
mixed_S6_seed20260909,Base,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,1.14528e+14,14.8128,14.8128,0,0,0.000576289,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,31840.1,14.8128,0.213718,0.000154353,0,0.000597924,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-GM,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,13030.8,14.8128,0,6.7807e-05,0,0.00047791,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-L2,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,24257.6,14.8128,0,6.4905e-05,0,0.000463629,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Role-Hybrid,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,31840.1,14.8128,0.213718,0.000143986,0,0.000565144,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat-permB,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.14528e+14,31840.1,14.8128,0.213718,0.000158807,0,0.000575325,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Base,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,1.23103e+14,3.15851,3.15851,0,0,0.00041594,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,SA-Mat,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,47808.1,3.15851,0.215774,0.000147434,0,0.000566296,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-GM,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,16031.5,3.15851,0,6.5074e-05,0,0.000459755,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-L2,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,29911.6,3.15851,0,6.2542e-05,0,0.000456532,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Role-Hybrid,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,47808.1,3.15851,0.215774,0.000140963,0,0.000566108,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,SA-Mat-permB,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.23103e+14,47808.1,3.15851,0.215774,0.000158214,0,0.000580669,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Base,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,1.6436e+13,913.124,913.124,0,0,0.000413664,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,SA-Mat,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,17439,913.124,0.205624,0.000149106,0,0.000573351,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Flat-GM,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,8235.87,913.124,0,6.984e-05,0,0.000462305,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Flat-L2,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,11812.8,913.124,0,6.3611e-05,0,0.000459072,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Role-Hybrid,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,17439,913.124,0.205624,0.000145166,0,0.000570045,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,SA-Mat-permB,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,1.6436e+13,17439,913.124,0.205624,0.000159444,0,0.000579823,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,Base,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,2.94998e+15,0.0053851,0.0053851,0,0,0.000421264,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,SA-Mat,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,61505.8,0.0053851,0.220918,0.000147904,0,0.000579358,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,Flat-GM,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,23683.3,0.0053851,0,6.6936e-05,0,0.000457965,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,Flat-L2,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,31238,0.0053851,0,6.6558e-05,0,0.000466919,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,Role-Hybrid,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,61450,0.0053851,0.221119,0.00014591,0,0.00056305,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260912,SA-Mat-permB,20260912,mixed,6,block_heterogeneous,lp-export,43,38,8,2.94998e+15,61489.2,0.0053851,0.220978,0.000160715,0,0.00058102,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,Base,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,2.03059e+15,42243,42243,0,0,0.000410769,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,SA-Mat,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,37191.5,42243,0.253961,0.000153417,0,0.000569414,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,Flat-GM,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,10487.2,42243,0,6.4615e-05,0,0.000453629,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,Flat-L2,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,21953.3,42243,0,7.3478e-05,0,0.00046309,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,Role-Hybrid,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,46110.3,42243,0.204839,0.000152772,0,0.000579181,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260913,SA-Mat-permB,20260913,mixed,6,block_heterogeneous,lp-export,43,38,8,2.03059e+15,37191.5,42243,0.253961,0.000158315,0,0.000594448,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,Base,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,3.53971e+14,0.0614475,0.0614475,0,0,0.000412257,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,SA-Mat,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,28538.7,0.0614475,0.203452,0.000149177,0,0.000570287,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,Flat-GM,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,9361.12,0.0614475,0,6.6283e-05,0,0.000456675,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,Flat-L2,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,13841.4,0.0614475,0,6.6529e-05,0,0.000465901,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,Role-Hybrid,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,28538.7,0.0614475,0.203452,0.000150958,0,0.000570702,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260914,SA-Mat-permB,20260914,mixed,6,block_heterogeneous,lp-export,43,38,8,3.53971e+14,28538.7,0.0614475,0.203452,0.000157252,0,0.000578315,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,Base,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,4.94283e+13,163128,163128,0,0,0.00041272,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,SA-Mat,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,23560.4,163128,0.239004,0.000148537,0,0.000571303,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,Flat-GM,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,7634.99,163128,0,6.4917e-05,0,0.000454089,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,Flat-L2,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,13552.3,163128,0,6.4916e-05,0,0.000458604,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,Role-Hybrid,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,25869.1,163128,0.215928,0.000150127,0,0.000573651,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260915,SA-Mat-permB,20260915,mixed,6,block_heterogeneous,lp-export,43,38,8,4.94283e+13,23576.8,163128,0.238843,0.000156393,0,0.000579216,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,Base,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,2.50107e+14,9482,9482,0,0,0.000413134,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,SA-Mat,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,30754.7,9482,0.236125,0.000148382,0,0.000565737,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,Flat-GM,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,10678.7,9482,0,6.3986e-05,0,0.000456172,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,Flat-L2,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,15713.9,9482,0,6.5007e-05,0,0.000455123,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,Role-Hybrid,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,30754.7,9482,0.236125,0.000144776,0,0.000565752,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260916,SA-Mat-permB,20260916,mixed,6,block_heterogeneous,lp-export,43,38,8,2.50107e+14,30754.7,9482,0.236125,0.000159991,0,0.000582224,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,Base,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,8.58875e+14,45455.2,45455.2,0,0,0.000431687,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,SA-Mat,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,28235.1,45455.2,0.216602,0.000148536,0,0.000569831,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,Flat-GM,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,10321.6,45455.2,0,7.1469e-05,0,0.000469659,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,Flat-L2,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,23901.2,45455.2,0,6.3669e-05,0,0.000454723,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,Role-Hybrid,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,28235.1,45455.2,0.216602,0.000149498,0,0.000562606,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260917,SA-Mat-permB,20260917,mixed,6,block_heterogeneous,lp-export,43,38,8,8.58875e+14,28235.1,45455.2,0.216602,0.000163515,0,0.000579589,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,Base,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,7.99958e+14,2.04784e+06,2.04784e+06,0,0,0.000417763,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,SA-Mat,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,37509.5,2.04784e+06,0.220353,0.000150307,0,0.000567078,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,Flat-GM,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,12212.3,2.04784e+06,0,6.5555e-05,0,0.00046332,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,Flat-L2,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,19630.4,2.04784e+06,0,6.5748e-05,0,0.000457472,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,Role-Hybrid,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,37490.7,2.04784e+06,0.220444,0.000143732,0,0.000561016,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260918,SA-Mat-permB,20260918,mixed,6,block_heterogeneous,lp-export,43,38,8,7.99958e+14,37525.2,2.04784e+06,0.220341,0.000157462,0,0.000574137,NA,NA,NA,NA,NA,NA
