class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso34f.txt,Base,14400,8601,5799,0.0,0.0,1.0,1.0,35590,5.587067050784593e+18,5.587067050784593e+18,5.587067050784593e+18,1.0,3.045567156430515e-10,84dd667a3333864a5407fe5fff0df09142985249549baba3ddc506cc9c8d45b3,9f976f03d93ed9747176650ee6bd77c729256c0ca82cde5b36f345be0edda40f
simple,caso34f.txt,Flat-GM,14400,8601,5799,1.3450724476530453e-16,0.0,2.7069796854487175e-05,23.258218825968783,35590,392470962729.396,392470962729.396,392470962729.396,1.0,1.0911562077885438e-12,ebcb0717f7ae693263e3f9a384b63c95e9f96d53e10082cdf122efe748225488,e489cc3cca7b5c7441bdf6947f8775e5f06c16d278ead946a7e2005cdd05c248
simple,caso34f.txt,Flat-L2,14400,8601,5799,1.1798327943700954e-16,0.0,1.341265712041823e-09,1.0,35590,7.55665640104506e+18,7.55665640104506e+18,7.55665640104506e+18,1.0,7.025692359911477e-13,a86556913b8a801dd2a5f04c6f84bb5bee100a42210bc0142fa73581e6f8006b,cb788332baca668e5b3edc5a63749cb1285ef0f53a5e309ecf50422d71a4e0c7
simple,caso34f.txt,Role-Hybrid,14400,8601,5799,1.3450724476530453e-16,0.0,2.7069796854487175e-05,23.258218825968783,35590,392470962729.396,392470962729.396,392470962729.396,1.0,1.0911562077885438e-12,ebcb0717f7ae693263e3f9a384b63c95e9f96d53e10082cdf122efe748225488,e489cc3cca7b5c7441bdf6947f8775e5f06c16d278ead946a7e2005cdd05c248
simple,caso34f.txt,SA-Mat,14400,8601,5799,1.3450724476530453e-16,0.0,2.7069796854487175e-05,23.258218825968783,35590,392470962729.396,392470962729.396,392470962729.396,1.0,1.0911562077885438e-12,ebcb0717f7ae693263e3f9a384b63c95e9f96d53e10082cdf122efe748225488,e489cc3cca7b5c7441bdf6947f8775e5f06c16d278ead946a7e2005cdd05c248
