M,seed,method,solver,presolve,status,rounded_feasible,rounded_optimal,integer_error,objective_rounded,true_optimum,prep_seconds,solver_seconds,nodes,rows,nnz,max_coefficient,all_rows_gap_safe,max_exported_violation,campaign,family,posthoc_control,solver_reported_optimal,within_integrality_tolerance,gap_certificate_reported,prep_plus_optimize_seconds,source_rows,source_variables,source_max_coefficient
1000,200,Oracle-direction,highs,True,kOptimal,True,True,0.0,1335,1335,0.0064021420002973,0.0112882749999698,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0176904170002671,25,80,115370.0
1000,200,Oracle-direction,gurobi,True,2,True,True,0.0,1335,1335,0.0064021420002973,0.0045273169998836,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0109294590001809,25,80,115370.0
1000,201,Base,highs,False,kOptimal,True,True,0.0,1160,1160,1.582000550115481e-06,0.010033602000476,1.0,25,319,115362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.010035184001026116,25,80,115362.0
1000,201,Base,gurobi,False,2,True,True,0.0,1160,1160,1.582000550115481e-06,0.00227637900025,1.0,25,319,115362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0022779610008001154,25,80,115362.0
1000,201,Base,highs,True,kOptimal,True,True,0.0,1160,1160,1.582000550115481e-06,0.0094388630022876,1.0,25,319,115362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.009440445002837715,25,80,115362.0
1000,201,Base,gurobi,True,2,True,True,0.0,1160,1160,1.582000550115481e-06,0.0033316970002488,1.0,25,319,115362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0033332790007989154,25,80,115362.0
1000,201,GCD-floor,highs,False,kOptimal,True,True,0.0,1160,1160,0.0054214550000324,0.0099652919998334,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0153867469998658,25,80,115362.0
1000,201,GCD-floor,gurobi,False,2,True,True,0.0,1160,1160,0.0054214550000324,0.0022449540010711,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0076664090011035,25,80,115362.0
1000,201,GCD-floor,highs,True,kOptimal,True,True,0.0,1160,1160,0.0054214550000324,0.0094454950012732,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0148669500013056,25,80,115362.0
1000,201,GCD-floor,gurobi,True,2,True,True,0.0,1160,1160,0.0054214550000324,0.0033105069996963,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.008731961999728699,25,80,115362.0
1000,201,Single-coefficient,highs,False,kOptimal,True,True,0.0,1160,1160,0.0099465969979064,0.0100577140001405,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0200043109980469,25,80,115362.0
1000,201,Single-coefficient,gurobi,False,2,True,True,0.0,1160,1160,0.0099465969979064,0.0023444309990736,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.01229102799698,25,80,115362.0
1000,201,Single-coefficient,highs,True,kOptimal,True,True,0.0,1160,1160,0.0099465969979064,0.0094111029975465,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0193576999954529,25,80,115362.0
1000,201,Single-coefficient,gurobi,True,2,True,True,0.0,1160,1160,0.0099465969979064,0.0032928680011536,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.01323946499906,25,80,115362.0
1000,201,Dyadic-GM,highs,False,kOptimal,True,True,0.0,1160,1160,0.0092766199995821,0.0103323210023518,1.0,25,319,360.5390625,,0.0,multilevel-200,multilevel,False,True,True,False,0.0196089410019339,25,80,115362.0
1000,201,Dyadic-GM,gurobi,False,2,True,True,0.0,1160,1160,0.0092766199995821,0.0023247600001923,1.0,25,319,360.5390625,,0.0,multilevel-200,multilevel,False,True,True,False,0.011601379999774399,25,80,115362.0
1000,201,Dyadic-GM,highs,True,kOptimal,True,True,0.0,1160,1160,0.0092766199995821,0.0094223580017569,1.0,25,319,360.5390625,,0.0,multilevel-200,multilevel,False,True,True,False,0.018698978001339,25,80,115362.0
1000,201,Dyadic-GM,gurobi,True,2,True,True,0.0,1160,1160,0.0092766199995821,0.0030812580007477,1.0,25,319,360.5390625,,0.0,multilevel-200,multilevel,False,True,True,False,0.0123578780003298,25,80,115362.0
1000,201,Rounded-direction,highs,False,kOptimal,True,True,0.0,1160,1160,0.0015135779976844,0.0099946640002599,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0115082419979443,25,80,115362.0
1000,201,Rounded-direction,gurobi,False,2,True,True,0.0,1160,1160,0.0015135779976844,0.0021710850014642,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0036846629991486,25,80,115362.0
1000,201,Rounded-direction,highs,True,kOptimal,True,True,0.0,1160,1160,0.0015135779976844,0.0094807330024195,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.010994311000103901,25,80,115362.0
1000,201,Rounded-direction,gurobi,True,2,True,True,0.0,1160,1160,0.0015135779976844,0.0034354950003034,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0049490729979878,25,80,115362.0
1000,201,Rational-direction,highs,False,kOptimal,True,True,0.0,1160,1160,0.0015227809999487,0.0100184059992898,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0115411869992385,25,80,115362.0
1000,201,Rational-direction,gurobi,False,2,True,True,0.0,1160,1160,0.0015227809999487,0.0022539620003954,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0037767430003440997,25,80,115362.0
1000,201,Rational-direction,highs,True,kOptimal,True,True,0.0,1160,1160,0.0015227809999487,0.0094530540009145,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0109758350008632,25,80,115362.0
1000,201,Rational-direction,gurobi,True,2,True,True,0.0,1160,1160,0.0015227809999487,0.003332872998726,1.0,25,319,115362.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0048556539986747,25,80,115362.0
1000,201,Oracle-direction,highs,False,kOptimal,True,True,0.0,1160,1160,0.0063133509975159,0.0110578739986522,1.0,25,319,420.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0173712249961681,25,80,115362.0
1000,201,Oracle-direction,gurobi,False,2,True,True,0.0,1160,1160,0.0063133509975159,0.0020905839992337,1.0,25,319,420.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.008403934996749601,25,80,115362.0
1000,201,Oracle-direction,highs,True,kOptimal,True,True,0.0,1160,1160,0.0063133509975159,0.0100279969992698,1.0,25,319,420.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0163413479967857,25,80,115362.0
1000,201,Oracle-direction,gurobi,True,2,True,True,0.0,1160,1160,0.0063133509975159,0.0033124219989986,1.0,25,319,420.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0096257729965145,25,80,115362.0
1000,202,Base,highs,False,kOptimal,True,True,0.0,1362,1362,1.4600009308196604e-06,0.0134796470010769,1.0,25,320,115360.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.01348110700200772,25,80,115360.0
1000,202,Base,gurobi,False,2,True,True,0.0,1362,1362,1.4600009308196604e-06,0.0020741309999721,1.0,25,320,115360.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0020755910009029196,25,80,115360.0
1000,202,Base,highs,True,kOptimal,True,True,2.9606961726889483e-16,1362,1362,1.4600009308196604e-06,0.0144814810009847,1.0,25,320,115360.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.014482941001915519,25,80,115360.0
1000,202,Base,gurobi,True,2,True,True,0.0,1362,1362,1.4600009308196604e-06,0.0033132939970528,1.0,25,320,115360.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0033147539979836195,25,80,115360.0
1000,202,GCD-floor,highs,False,kOptimal,True,True,0.0,1362,1362,0.0053859899999224,0.0135116799974639,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0188976699973863,25,80,115360.0
1000,202,GCD-floor,gurobi,False,2,True,True,0.0,1362,1362,0.0053859899999224,0.0021041280015197,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0074901180014421,25,80,115360.0
1000,202,GCD-floor,highs,True,kOptimal,True,True,2.9606961726889483e-16,1362,1362,0.0053859899999224,0.0142106690000218,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0195966589999442,25,80,115360.0
1000,202,GCD-floor,gurobi,True,2,True,True,0.0,1362,1362,0.0053859899999224,0.0033459050027886,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.008731895002711,25,80,115360.0
1000,202,Single-coefficient,highs,False,kOptimal,True,True,0.0,1362,1362,0.0103183789979084,0.0134863630009931,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0238047419989015,25,80,115360.0
1000,202,Single-coefficient,gurobi,False,2,True,True,0.0,1362,1362,0.0103183789979084,0.0021076800003356,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.012426058998244,25,80,115360.0
1000,202,Single-coefficient,highs,True,kOptimal,True,True,2.9606961726889483e-16,1362,1362,0.0103183789979084,0.0144206770019081,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0247390559998165,25,80,115360.0
1000,202,Single-coefficient,gurobi,True,2,True,True,0.0,1362,1362,0.0103183789979084,0.0033514889983052,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0136698679962136,25,80,115360.0
1000,202,Dyadic-GM,highs,False,kOptimal,True,True,0.0,1362,1362,0.0092271520006761,0.017654768002103,1.0,25,320,450.625,,0.0,multilevel-200,multilevel,False,True,True,False,0.0268819200027791,25,80,115360.0
1000,202,Dyadic-GM,gurobi,False,2,True,True,0.0,1362,1362,0.0092271520006761,0.0021329330011212,1.0,25,320,450.625,,0.0,multilevel-200,multilevel,False,True,True,False,0.0113600850017973,25,80,115360.0
1000,202,Dyadic-GM,highs,True,kOptimal,True,True,0.0,1362,1362,0.0092271520006761,0.0102407220001623,1.0,25,320,450.625,,0.0,multilevel-200,multilevel,False,True,True,False,0.019467874000838402,25,80,115360.0
1000,202,Dyadic-GM,gurobi,True,2,True,True,0.0,1362,1362,0.0092271520006761,0.0034496160005801,1.0,25,320,450.625,,0.0,multilevel-200,multilevel,False,True,True,False,0.012676768001256201,25,80,115360.0
1000,202,Rounded-direction,highs,False,kOptimal,True,True,0.0,1362,1362,0.0015300119994208,0.0134231429983628,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.014953154997783599,25,80,115360.0
1000,202,Rounded-direction,gurobi,False,2,True,True,0.0,1362,1362,0.0015300119994208,0.0020872060013061,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0036172180007269,25,80,115360.0
1000,202,Rounded-direction,highs,True,kOptimal,True,True,2.9606961726889483e-16,1362,1362,0.0015300119994208,0.0141471220013045,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0156771340007253,25,80,115360.0
1000,202,Rounded-direction,gurobi,True,2,True,True,0.0,1362,1362,0.0015300119994208,0.0033597910005482,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.004889802999969,25,80,115360.0
1000,202,Rational-direction,highs,False,kOptimal,True,True,0.0,1362,1362,0.0015039399986562,0.0134613849986635,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.014965324997319701,25,80,115360.0
1000,202,Rational-direction,gurobi,False,2,True,True,0.0,1362,1362,0.0015039399986562,0.0021269590033625,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0036308990020187,25,80,115360.0
1000,202,Rational-direction,highs,True,kOptimal,True,True,2.9606961726889483e-16,1362,1362,0.0015039399986562,0.014223802001652,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0157277420003082,25,80,115360.0
1000,202,Rational-direction,gurobi,True,2,True,True,0.0,1362,1362,0.0015039399986562,0.0032410259991593,1.0,25,320,115360.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0047449659978155,25,80,115360.0
1000,202,Oracle-direction,highs,False,kOptimal,True,True,2.220446049250313e-16,1362,1362,0.0063242590003937,0.0174280450009973,1.0,25,320,363.0,True,1.3322676295501878e-15,multilevel-200,multilevel,False,True,True,True,0.023752304001391,25,80,115360.0
1000,202,Oracle-direction,gurobi,False,2,True,True,0.0,1362,1362,0.0063242590003937,0.0020848140011366,1.0,25,320,363.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0084090730015303,25,80,115360.0
1000,202,Oracle-direction,highs,True,kOptimal,True,True,2.220446049250313e-16,1362,1362,0.0063242590003937,0.0178879819977737,1.0,25,320,363.0,True,1.3322676295501878e-15,multilevel-200,multilevel,False,True,True,True,0.024212240998167402,25,80,115360.0
1000,202,Oracle-direction,gurobi,True,2,True,True,0.0,1362,1362,0.0063242590003937,0.0032635999996273,1.0,25,320,363.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.009587859000021001,25,80,115360.0
1000,203,Base,highs,False,kOptimal,True,True,4.440892098500626e-15,1298,1298,1.724998583085835e-06,0.0053077709999342,1.0,25,320,115367.0,,2.484593477789655e-17,multilevel-200,multilevel,False,True,True,False,0.005309495998517286,25,80,115367.0
1000,203,Base,gurobi,False,2,True,True,0.0,1298,1298,1.724998583085835e-06,0.0032153549982467,1.0,25,320,115367.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0032170799968297857,25,80,115367.0
1000,203,Base,highs,True,kOptimal,True,True,4.440892098500626e-15,1298,1298,1.724998583085835e-06,0.0055814349980209,1.0,25,320,115367.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.005583159996603986,25,80,115367.0
1000,203,Base,gurobi,True,2,True,True,0.0,1298,1298,1.724998583085835e-06,0.004330405001383,1.0,25,320,115367.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.004332129999966086,25,80,115367.0
1000,203,GCD-floor,highs,False,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0054066169977886,0.0052392329998838,1.0,25,320,115367.0,True,2.484593477789655e-17,multilevel-200,multilevel,False,True,True,True,0.0106458499976724,25,80,115367.0
1000,203,GCD-floor,gurobi,False,2,True,True,0.0,1298,1298,0.0054066169977886,0.0031652879988541,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0085719049966427,25,80,115367.0
1000,203,GCD-floor,highs,True,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0054066169977886,0.005533652001759,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0109402689995476,25,80,115367.0
1000,203,GCD-floor,gurobi,True,2,True,True,0.0,1298,1298,0.0054066169977886,0.0043601329998637,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0097667499976523,25,80,115367.0
1000,203,Single-coefficient,highs,False,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0100260990002425,0.0053323710017139,1.0,25,320,115367.0,True,2.484593477789655e-17,multilevel-200,multilevel,False,True,True,True,0.0153584700019564,25,80,115367.0
1000,203,Single-coefficient,gurobi,False,2,True,True,0.0,1298,1298,0.0100260990002425,0.0032189710000238,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0132450700002663,25,80,115367.0
1000,203,Single-coefficient,highs,True,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0100260990002425,0.0055549509997945,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.015581050000037,25,80,115367.0
1000,203,Single-coefficient,gurobi,True,2,True,True,0.0,1298,1298,0.0100260990002425,0.004345495999587,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.014371594999829502,25,80,115367.0
1000,203,Dyadic-GM,highs,False,kOptimal,True,True,0.0,1298,1298,0.0091607899994414,0.0047093629982555,1.0,25,320,450.62109375,,0.0,multilevel-200,multilevel,False,True,True,False,0.013870152997696901,25,80,115367.0
1000,203,Dyadic-GM,gurobi,False,2,True,True,0.0,1298,1298,0.0091607899994414,0.0032494799997948,1.0,25,320,450.62109375,,0.0,multilevel-200,multilevel,False,True,True,False,0.0124102699992362,25,80,115367.0
1000,203,Dyadic-GM,highs,True,kOptimal,True,True,0.0,1298,1298,0.0091607899994414,0.0055108179985836,1.0,25,320,450.62109375,,0.0,multilevel-200,multilevel,False,True,True,False,0.014671607998025,25,80,115367.0
1000,203,Dyadic-GM,gurobi,True,2,True,True,0.0,1298,1298,0.0091607899994414,0.004265256000508,1.0,25,320,450.62109375,,0.0,multilevel-200,multilevel,False,True,True,False,0.0134260459999494,25,80,115367.0
1000,203,Rounded-direction,highs,False,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0016741060026106,0.0052465490007307,1.0,25,320,115367.0,True,2.484593477789655e-17,multilevel-200,multilevel,False,True,True,True,0.0069206550033413,25,80,115367.0
1000,203,Rounded-direction,gurobi,False,2,True,True,0.0,1298,1298,0.0016741060026106,0.0032743490010034,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.004948455003614,25,80,115367.0
1000,203,Rounded-direction,highs,True,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0016741060026106,0.0055564590002177,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0072305650028283,25,80,115367.0
1000,203,Rounded-direction,gurobi,True,2,True,True,0.0,1298,1298,0.0016741060026106,0.0044241299983696,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0060982360009802,25,80,115367.0
1000,203,Rational-direction,highs,False,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0015646510000806,0.0052463680003711,1.0,25,320,115367.0,True,2.484593477789655e-17,multilevel-200,multilevel,False,True,True,True,0.0068110190004517,25,80,115367.0
1000,203,Rational-direction,gurobi,False,2,True,True,0.0,1298,1298,0.0015646510000806,0.0032292700016114,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.004793921001692,25,80,115367.0
1000,203,Rational-direction,highs,True,kOptimal,True,True,4.440892098500626e-15,1298,1298,0.0015646510000806,0.0055984940008784,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0071631450009589995,25,80,115367.0
1000,203,Rational-direction,gurobi,True,2,True,True,0.0,1298,1298,0.0015646510000806,0.0043737589985539,1.0,25,320,115367.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0059384099986345,25,80,115367.0
1000,203,Oracle-direction,highs,False,kOptimal,True,True,3.1086244689504387e-15,1298,1298,0.0062929009982326,0.0044080990010115,1.0,25,320,456.0,True,5.197720188526789e-15,multilevel-200,multilevel,False,True,True,True,0.0107009999992441,25,80,115367.0
1000,203,Oracle-direction,gurobi,False,2,True,True,0.0,1298,1298,0.0062929009982326,0.0027202400015085,1.0,25,320,456.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0090131409997411,25,80,115367.0
1000,203,Oracle-direction,highs,True,kOptimal,True,True,0.0,1298,1298,0.0062929009982326,0.0100545380009862,1.0,25,320,456.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0163474389992188,25,80,115367.0
1000,203,Oracle-direction,gurobi,True,2,True,True,0.0,1298,1298,0.0062929009982326,0.0042919209990941,1.0,25,320,456.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0105848219973267,25,80,115367.0
1000000,200,Base,highs,False,kOptimal,True,True,0.0,1335,1335,1.6260019037872553e-06,0.0206440080000902,1.0,25,320,115000370.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.020645634001993988,25,80,115000370.0
1000000,200,Base,gurobi,False,2,True,True,0.0,1335,1335,1.6260019037872553e-06,0.0048302440009138,1.0,25,320,115000370.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.004831870002817588,25,80,115000370.0
1000000,200,Base,highs,True,kOptimal,True,True,0.0,1335,1335,1.6260019037872553e-06,0.0216923250009131,1.0,25,320,115000370.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.02169395100281689,25,80,115000370.0
1000000,200,Base,gurobi,True,2,True,True,0.0,1335,1335,1.6260019037872553e-06,0.0044706519984174,1.0,25,320,115000370.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.004472278000321187,25,80,115000370.0
1000000,200,GCD-floor,highs,False,kOptimal,True,True,0.0,1335,1335,0.0053923570012557,0.0207231280000996,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.026115485001355302,25,80,115000370.0
1000000,200,GCD-floor,gurobi,False,2,True,True,0.0,1335,1335,0.0053923570012557,0.0050332969985902,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0104256539998459,25,80,115000370.0
1000000,200,GCD-floor,highs,True,kOptimal,True,True,0.0,1335,1335,0.0053923570012557,0.021743069999502,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0271354270007577,25,80,115000370.0
1000000,200,GCD-floor,gurobi,True,2,True,True,0.0,1335,1335,0.0053923570012557,0.0044196659982844,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0098120229995401,25,80,115000370.0
1000000,200,Single-coefficient,highs,False,kOptimal,True,True,0.0,1335,1335,0.0100137329973222,0.0207119420010712,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.030725674998393397,25,80,115000370.0
1000000,200,Single-coefficient,gurobi,False,2,True,True,0.0,1335,1335,0.0100137329973222,0.0049084710008173,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0149222039981395,25,80,115000370.0
1000000,200,Single-coefficient,highs,True,kOptimal,True,True,0.0,1335,1335,0.0100137329973222,0.0217570230015553,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0317707559988775,25,80,115000370.0
1000000,200,Single-coefficient,gurobi,True,2,True,True,0.0,1335,1335,0.0100137329973222,0.0044210830019437,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0144348159992659,25,80,115000370.0
1000000,200,Dyadic-GM,highs,False,kOptimal,True,True,0.0,1335,1335,0.0092378440022002,0.0206674879991624,1.0,25,320,10375.994750976562,,0.0,multilevel-200,multilevel,False,True,True,False,0.0299053320013626,25,80,115000370.0
1000000,200,Dyadic-GM,gurobi,False,2,True,True,0.0,1335,1335,0.0092378440022002,0.0045707890021731,1.0,25,320,10375.994750976562,,0.0,multilevel-200,multilevel,False,True,True,False,0.013808633004373301,25,80,115000370.0
1000000,200,Dyadic-GM,highs,True,kOptimal,True,True,0.0,1335,1335,0.0092378440022002,0.0218746139980794,1.0,25,320,10375.994750976562,,0.0,multilevel-200,multilevel,False,True,True,False,0.031112458000279602,25,80,115000370.0
1000000,200,Dyadic-GM,gurobi,True,2,True,True,0.0,1335,1335,0.0092378440022002,0.0046263760013971,1.0,25,320,10375.994750976562,,0.0,multilevel-200,multilevel,False,True,True,False,0.0138642200035973,25,80,115000370.0
1000000,200,Rounded-direction,highs,False,kOptimal,True,True,2.220446049250313e-16,1335,1335,0.0102962420023686,0.0157572709977102,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0260535130000788,25,80,115000370.0
1000000,200,Rounded-direction,gurobi,False,2,True,True,0.0,1335,1335,0.0102962420023686,0.004561380999803,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0148576230021716,25,80,115000370.0
1000000,200,Rounded-direction,highs,True,kOptimal,True,True,2.220446049250313e-16,1335,1335,0.0102962420023686,0.0164075669999874,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.026703809002356,25,80,115000370.0
1000000,200,Rounded-direction,gurobi,True,2,True,True,0.0,1335,1335,0.0102962420023686,0.0051022560001001,1.0,25,320,115000370.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0153984980024687,25,80,115000370.0
1000000,200,Rational-direction,highs,False,kOptimal,True,True,0.0,1335,1335,0.0177380719978828,0.0108820640016347,1.0,25,318,311.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.028620135999517498,25,80,115000370.0
1000000,200,Rational-direction,gurobi,False,2,True,True,0.0,1335,1335,0.0177380719978828,0.0038710580010956,1.0,25,318,311.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.021609129998978398,25,80,115000370.0
1000000,200,Rational-direction,highs,True,kOptimal,True,True,0.0,1335,1335,0.0177380719978828,0.0110090969974407,1.0,25,318,311.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0287471689953235,25,80,115000370.0
1000000,200,Rational-direction,gurobi,True,2,True,True,0.0,1335,1335,0.0177380719978828,0.0041428389995417,1.0,25,318,311.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.021880910997424497,25,80,115000370.0
1000000,200,Oracle-direction,highs,False,kOptimal,True,True,0.0,1335,1335,0.0062952340012998,0.0107250349974492,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.017020268998749,25,80,115000370.0
1000000,200,Oracle-direction,gurobi,False,2,True,True,0.0,1335,1335,0.0062952340012998,0.0039317009977821,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0102269349990819,25,80,115000370.0
1000000,200,Oracle-direction,highs,True,kOptimal,True,True,0.0,1335,1335,0.0062952340012998,0.0112147319996438,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0175099660009436,25,80,115000370.0
1000000,200,Oracle-direction,gurobi,True,2,True,True,0.0,1335,1335,0.0062952340012998,0.0042389679983898,1.0,25,319,435.0,True,0.0,multilevel-200,multilevel,False,True,True,True,0.0105342019996896,25,80,115000370.0
1000000,201,Base,highs,False,kOptimal,True,True,0.0,1160,1160,1.6590020095463842e-06,0.0170066059981763,0.0,25,319,115000362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.017008265000185846,25,80,115000362.0
1000000,201,Base,gurobi,False,2,True,True,0.0,1160,1160,1.6590020095463842e-06,0.0054490729999088,1.0,25,319,115000362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.005450732001918346,25,80,115000362.0
1000000,201,Base,highs,True,kOptimal,True,True,0.0,1160,1160,1.6590020095463842e-06,0.0106227459982619,1.0,25,319,115000362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.010624405000271446,25,80,115000362.0
1000000,201,Base,gurobi,True,2,True,True,0.0,1160,1160,1.6590020095463842e-06,0.0031391339980473,1.0,25,319,115000362.0,,0.0,multilevel-200,multilevel,False,True,True,False,0.0031407930000568463,25,80,115000362.0
1000000,201,GCD-floor,highs,False,kOptimal,True,True,0.0,1160,1160,0.0053970529988873,0.0170469209988368,0.0,25,319,115000362.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.022443973997724104,25,80,115000362.0
1000000,201,GCD-floor,gurobi,False,2,True,True,0.0,1160,1160,0.0053970529988873,0.0029703859981964,1.0,25,319,115000362.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0083674389970837,25,80,115000362.0
1000000,201,GCD-floor,highs,True,kOptimal,True,True,0.0,1160,1160,0.0053970529988873,0.0105832760018529,1.0,25,319,115000362.0,False,0.0,multilevel-200,multilevel,False,True,True,False,0.0159803290007402,25,80,115000362.0
