class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso33b.txt,Base,14400,9347,5053,0.0,0.0,1.0,1.0,35590,6.305228740913411e+18,6.305228740913411e+18,6.305228740913411e+18,1.0,1.409283610560772e-13,8bfa3af46e0864e04b2db0ef9d822c860d6b740505ade6e3458ae40393e651a4,39d8a16a248d754c3cdcc9106e5628aaece6585c195dd9babfc225a93fedce28
simple,caso33b.txt,Flat-GM,14400,9347,5053,1.341085397711927e-16,1.2328680985163638e-16,2.373191690999184e-05,23.34451633241985,35590,1175912923824.1724,1175912923824.1724,1175912923824.1724,1.0,3.7419025690990014e-13,b53cc16fca98b88d06d46e2fe80fcdb7c1631a9655582baa8da2e1ae4494fe39,3bce0f8f971ccc39de053451da1b6174aa8b3928850e0e5cd899838acd07e7fe
simple,caso33b.txt,Flat-L2,14400,9347,5053,0.0,0.0,0.00013888888620970514,1.0,35590,1.2349260456405555e+19,1.2349260456405555e+19,1.2349260456405555e+19,1.0,1.0499460921824575e-13,21108359bb911170e30a466d3afde38e08e85f3e27340157018b4787e9aca416,4c69e79774b6864f73a680128154b8c5b4b405b122307725ac23dffdcd25d7ce
simple,caso33b.txt,Role-Hybrid,14400,9347,5053,1.341085397711927e-16,1.2328680985163638e-16,2.373191690999184e-05,23.34451633241985,35590,1175912923824.1724,1175912923824.1724,1175912923824.1724,1.0,3.7419025690990014e-13,b53cc16fca98b88d06d46e2fe80fcdb7c1631a9655582baa8da2e1ae4494fe39,3bce0f8f971ccc39de053451da1b6174aa8b3928850e0e5cd899838acd07e7fe
simple,caso33b.txt,SA-Mat,14400,9347,5053,1.341085397711927e-16,1.2328680985163638e-16,2.373191690999184e-05,23.34451633241985,35590,1175912923824.1724,1175912923824.1724,1175912923824.1724,1.0,3.7419025690990014e-13,b53cc16fca98b88d06d46e2fe80fcdb7c1631a9655582baa8da2e1ae4494fe39,3bce0f8f971ccc39de053451da1b6174aa8b3928850e0e5cd899838acd07e7fe
