instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
mixed_S3_seed20260909,Base,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,6.01201e+12,6.32538,6.32538,0,0,0.000576402,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,SA-Mat,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,5.83648e+08,6.32538,0.214799,0.000160191,0,0.000603993,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Flat-GM,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,1.04712e+08,6.32538,0,6.9863e-05,0,0.000483032,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Flat-L2,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,1.58183e+08,6.32538,0,6.6279e-05,0,0.000460547,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Role-Hybrid,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,4.5907e+08,6.32538,0.27309,0.000146516,0,0.000573799,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,SA-Mat-permB,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,5.83648e+08,6.32538,0.214799,0.000159864,0,0.000589184,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Base,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,1.53014e+13,9.18202,9.18202,0,0,0.000419815,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,SA-Mat,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61813e+08,9.18202,0.217071,0.000161821,0,0.000595254,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Flat-GM,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,1.28727e+08,9.18202,0,6.8403e-05,0,0.000466005,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Flat-L2,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,3.00478e+08,9.18202,0,7.1363e-05,0,0.000488185,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Role-Hybrid,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61809e+08,9.18202,0.217072,0.000149237,0,0.000577393,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,SA-Mat-permB,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61813e+08,9.18202,0.217071,0.00015664,0,0.000582005,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,Base,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,3.30678e+11,11.6101,11.6101,0,0,0.000411321,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,SA-Mat,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,1.98844e+08,11.6101,0.206381,0.000153184,0,0.000574389,NA,NA,NA,NA,NA,NA
