class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
sgtm,instance092.txt,Base,10080,5085,4995,0.0,0.0,1.0,1.0,22679,1.2573481060492612e+20,1.2573481060492612e+20,1.2573481060492612e+20,1.0,3.981880319129124e-14,46571bd409d92e74e5c5e7a73b9f2a3b8f5ffe5a8053a00752c3a44e7a6850ab,2159a063ae5c3b0e39070cf87d6a47f9f0ceb8b6ec98d65ebe05fe10e869b781
sgtm,instance092.txt,Flat-GM,10080,5085,4995,0.0,0.0,1.1230358405843514e-05,42.113937430900386,22679,34676978680440.81,34676978680440.81,34676978680440.81,1.0,1.38834787321261e-13,a82eee5de3b9877731c164eb01bdfdf0db751ebea89533cf92758f82d66a75cd,7d006d242973beae7d561f964996625e09431602c41153d376686df3e9314653
sgtm,instance092.txt,Flat-L2,10080,5085,4995,0.0,0.0,0.00019641854275172078,1.0,22679,1.9027499609008053e+20,1.9027499609008053e+20,1.9027499609008053e+20,1.0,4.236210336793441e-12,fce1cb0e09e973be4cd49edb03d72f91df47fa5721d5ccb7f95671369cb213db,ca0c21ec0500feba89efc0cf04e04b398736ed071fdfafb3da688a7aca381ab4
sgtm,instance092.txt,Role-Hybrid,10080,5085,4995,0.0,0.0,1.1230358405843514e-05,42.113937430900386,22679,34676978680440.81,34676978680440.81,34676978680440.81,1.0,7.873408031952201e-14,20a47d9a0be1bbbee4639f8de32d5a64d7e4ceeb5aac73d4050440d2ac39f795,eff1a170522b0dbc37f3342d0ee5d35fb52f3aaf5ff34d0ca0eb4b2fcab698b0
sgtm,instance092.txt,SA-Mat,10080,5085,4995,0.0,0.0,1.1230358405843514e-05,42.113937430900386,22679,34676978680440.81,34676978680440.81,34676978680440.81,1.0,7.873408031952201e-14,20a47d9a0be1bbbee4639f8de32d5a64d7e4ceeb5aac73d4050440d2ac39f795,eff1a170522b0dbc37f3342d0ee5d35fb52f3aaf5ff34d0ca0eb4b2fcab698b0
