instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S6_seed20260916,Base,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,4.19802e+11,7.16267e-06,7.16267e-06,0,0,0.00040174,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,SA-Mat,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,4.20621e+06,7.16267e-06,0.228644,0.000147981,0,0.000565237,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Flat-GM,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,1.4198e+06,7.16267e-06,0,7.397e-05,0,0.000478207,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Flat-L2,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,2.02886e+06,7.16267e-06,0,6.9013e-05,0,0.00046778,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Role-Hybrid,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,4.20621e+06,7.16267e-06,0.228644,0.000151868,0,0.000579123,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,SA-Mat-permB,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+11,4.20621e+06,7.16267e-06,0.228644,0.00015988,0,0.000577253,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Base,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,7.70243e+09,0.000442849,0.000442849,0,0,0.000394199,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,SA-Mat,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,4.51235e+06,0.000442849,0.206946,0.00014648,0,0.000558519,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Flat-GM,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,1.061e+06,0.000442849,0,6.723e-05,0,0.000454594,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Flat-L2,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,2.23903e+06,0.000442849,0,6.9032e-05,0,0.000457377,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Role-Hybrid,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,4.51235e+06,0.000442849,0.206946,0.000143077,0,0.000563446,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,SA-Mat-permB,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+09,4.51235e+06,0.000442849,0.206946,0.000156048,0,0.000575872,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Base,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,1.91607e+07,0.0947408,0.0947408,0,0,0.000396478,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,SA-Mat,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,2.28232e+06,0.0947408,0.223289,0.000144432,0,0.000557059,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Flat-GM,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,865873,0.0947408,0,6.6633e-05,0,0.000457251,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Flat-L2,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,1.21484e+06,0.0947408,0,6.841e-05,0,0.000459885,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Role-Hybrid,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,2.28232e+06,0.0947408,0.223289,0.00014187,0,0.00055889,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,SA-Mat-permB,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+07,2.28232e+06,0.0947408,0.223289,0.000155279,0,0.000577903,NA,NA,NA,NA,NA,NA
