instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S6_seed20260909,Base,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,8.04073e+14,1272.7,1272.7,0,0,0.00094909,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,SA-Mat,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,2.89621e+08,1272.7,0.220481,0.00026972,0,0.00105615,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Flat-GM,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,9.08183e+07,1272.7,0,0.000130257,0,0.000854599,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Flat-L2,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,1.56139e+08,1272.7,0,0.000120229,0,0.000820166,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Role-Hybrid,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,2.89621e+08,1272.7,0.220481,0.000296645,0,0.000925452,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,SA-Mat-permB,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,8.04073e+14,2.89621e+08,1272.7,0.220481,0.000163585,0,0.000622197,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Base,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,2.82065e+11,4641.93,4641.93,0,0,0.000408835,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,SA-Mat,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,2.84485e+08,4641.93,0.227582,0.000149006,0,0.000565709,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Flat-GM,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,8.68527e+07,4641.93,0,6.8422e-05,0,0.00045729,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Flat-L2,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,1.41389e+08,4641.93,0,6.6711e-05,0,0.00045818,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Role-Hybrid,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,2.84485e+08,4641.93,0.227582,0.000145674,0,0.000563225,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,SA-Mat-permB,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,2.82065e+11,2.84485e+08,4641.93,0.227582,0.000160639,0,0.000573024,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,Base,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,6.15477e+10,1516.38,1516.38,0,0,0.000403944,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,SA-Mat,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,5.16514e+08,1516.38,0.216571,0.000155083,0,0.000577486,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,Flat-GM,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,1.65467e+08,1516.38,0,6.8547e-05,0,0.000464898,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,Flat-L2,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,2.82588e+08,1516.38,0,6.7462e-05,0,0.000461071,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,Role-Hybrid,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,5.16514e+08,1516.38,0.216571,0.000144383,0,0.000557442,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260911,SA-Mat-permB,20260911,coupling,6,block_heterogeneous,lp-export,43,38,8,6.15477e+10,5.16514e+08,1516.38,0.216571,0.00015781,0,0.000568736,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,Base,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,3.49339e+12,108461,108461,0,0,0.000402438,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,SA-Mat,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,4.6878e+08,108461,0.224375,0.000150968,0,0.000562119,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,Flat-GM,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,1.17639e+08,108461,0,6.7425e-05,0,0.00045012,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,Flat-L2,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,2.17131e+08,108461,0,7.0289e-05,0,0.000456063,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,Role-Hybrid,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,4.6878e+08,108461,0.224375,0.000143299,0,0.000557762,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260912,SA-Mat-permB,20260912,coupling,6,block_heterogeneous,lp-export,43,38,8,3.49339e+12,4.6878e+08,108461,0.224375,0.00015543,0,0.000572597,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,Base,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,1.03942e+10,0.452971,0.452971,0,0,0.00039755,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,SA-Mat,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,2.4702e+08,0.452971,0.214867,0.000148919,0,0.000568686,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,Flat-GM,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,6.08248e+07,0.452971,0,7.2973e-05,0,0.000488566,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,Flat-L2,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,1.27191e+08,0.452971,0,7.5154e-05,0,0.000501351,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,Role-Hybrid,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,2.4702e+08,0.452971,0.214867,0.000162761,0,0.000633836,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260913,SA-Mat-permB,20260913,coupling,6,block_heterogeneous,lp-export,43,38,8,1.03942e+10,2.4702e+08,0.452971,0.214867,0.000161782,0,0.000607399,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260914,Base,20260914,coupling,6,block_heterogeneous,lp-export,43,38,8,9.38367e+13,9.38367e+13,182867,182867,0,0,0.000413371,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260914,SA-Mat,20260914,coupling,6,block_heterogeneous,lp-export,43,38,8,9.38367e+13,5.14431e+08,182867,0.226043,0.000147545,0,0.000565791,NA,NA,NA,NA,NA,NA
