instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S6_seed20260909,Base,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,4.12337e+13,1.71283e-05,1.71283e-05,0,0,0.000309032,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,2.8692e-05,0,0.000205117,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-GM,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,9.08183e+07,1.71283e-05,0,1.5469e-05,0,0.00018067,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-L2,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,1.54564e+08,1.71283e-05,0,1.2787e-05,0,0.000175193,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Role-Hybrid,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,2.2072e-05,0,0.000184531,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat-permB,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,2.7662e-05,0,0.000190423,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Base,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88849e+12,0.000194014,0.000194014,0,0,0.000166221,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,2.1767e-05,0,0.000180817,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-GM,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,1.00188e+08,0.000194014,0,1.3126e-05,0,0.000167243,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-L2,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,1.99654e+08,0.000194014,0,1.203e-05,0,0.000167008,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Role-Hybrid,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,2.1247e-05,0,0.000178168,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat-permB,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,2.5766e-05,0,0.000183727,NA,NA,NA,NA,NA,NA
