instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S6_seed20260909,Base,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,9.63098e+10,143.989,143.989,0,0,0.000544445,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,SA-Mat,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,42455.3,143.989,0.218055,6.2689e-05,0,0.000414321,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Flat-GM,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,11216.8,143.989,0,3.2131e-05,0,0.000349187,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Flat-L2,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,16069.4,143.989,0,2.921e-05,0,0.000329768,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,Role-Hybrid,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,42455.3,143.989,0.218055,4.4787e-05,0,0.000346814,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260909,SA-Mat-permB,20260909,coupling,6,block_heterogeneous,lp-export,43,38,8,9.63098e+10,42455.3,143.989,0.218055,5.3323e-05,0,0.000356128,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Base,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,3.38213e+07,3.38213e+07,503.763,503.763,0,0,0.00031675,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,SA-Mat,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,3.38213e+07,39533.8,503.763,0.224898,4.1883e-05,0,0.00039785,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Flat-GM,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,3.38213e+07,10414.2,503.763,0,1.5776e-05,0,0.000183758,NA,NA,NA,NA,NA,NA
coupling_S6_seed20260910,Flat-L2,20260910,coupling,6,block_heterogeneous,lp-export,43,38,8,3.38213e+07,15724,503.763,0,1.1443e-05,0,0.000167825,NA,NA,NA,NA,NA,NA
