instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
mixed_S6_seed20260909,Base,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,1.98172e+15,14.8128,14.8128,0,0,0.00031305,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,3.10649e+06,14.8128,0.214786,3.1955e-05,0,0.000219531,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-GM,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,1.08451e+06,14.8128,0,1.8082e-05,0,0.000180496,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-L2,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,1.58331e+06,14.8128,0,1.3029e-05,0,0.000176925,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Role-Hybrid,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,3.10649e+06,14.8128,0.214786,2.3652e-05,0,0.000185207,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat-permB,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+15,3.10649e+06,14.8128,0.214786,2.9559e-05,0,0.000185924,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Base,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+16,1.00984e+16,8.90168,8.90168,0,0,0.000175061,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,SA-Mat,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+16,4.62423e+06,8.90168,0.217053,2.44e-05,0,0.000181225,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-GM,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+16,1.3332e+06,8.90168,0,1.2909e-05,0,0.000165294,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-L2,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+16,2.27203e+06,8.90168,0,1.1924e-05,0,0.000167265,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Role-Hybrid,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+16,4.62423e+06,8.90168,0.217053,2.2032e-05,0,0.000178279,NA,NA,NA,NA,NA,NA
