instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
mixed_S3_seed20260909,Base,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,6.01201e+12,6.32538,6.32538,0,0,0.000528382,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,SA-Mat,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,5.83648e+08,6.32538,0.214799,5.3746e-05,0,0.000383165,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Flat-GM,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,1.04712e+08,6.32538,0,2.9705e-05,0,0.000336563,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Flat-L2,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,1.58183e+08,6.32538,0,2.8434e-05,0,0.000306564,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,Role-Hybrid,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,4.5907e+08,6.32538,0.27309,4.2727e-05,0,0.00033231,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260909,SA-Mat-permB,20260909,mixed,3,block_heterogeneous,lp-export,43,38,8,6.01201e+12,5.83648e+08,6.32538,0.214799,5.0526e-05,0,0.000332694,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Base,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,1.53014e+13,9.18202,9.18202,0,0,0.000294811,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,SA-Mat,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61813e+08,9.18202,0.217071,4.3262e-05,0,0.000335117,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Flat-GM,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,1.28727e+08,9.18202,0,2.6174e-05,0,0.000299841,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Flat-L2,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,3.00478e+08,9.18202,0,2.5983e-05,0,0.000306993,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,Role-Hybrid,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61809e+08,9.18202,0.217072,4.1947e-05,0,0.000361641,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260910,SA-Mat-permB,20260910,mixed,3,block_heterogeneous,lp-export,43,38,8,1.53014e+13,4.61813e+08,9.18202,0.217071,5.0069e-05,0,0.0003408,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,Base,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,3.30678e+11,11.6101,11.6101,0,0,0.000299961,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,SA-Mat,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,1.98844e+08,11.6101,0.206381,4.2197e-05,0,0.000339941,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,Flat-GM,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,4.90944e+07,11.6101,0,2.6668e-05,0,0.000305371,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,Flat-L2,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,8.34584e+07,11.6101,0,2.5926e-05,0,0.000314805,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,Role-Hybrid,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,1.98844e+08,11.6101,0.206381,4.1678e-05,0,0.000334418,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260911,SA-Mat-permB,20260911,mixed,3,block_heterogeneous,lp-export,43,38,8,3.30678e+11,1.98844e+08,11.6101,0.206381,4.9041e-05,0,0.000332808,NA,NA,NA,NA,NA,NA
mixed_S3_seed20260912,Base,20260912,mixed,3,block_heterogeneous,lp-export,43,38,8,8.66679e+13,8.66679e+13,0.088819,0.088819,0,0,0.000295229,NA,NA,NA,NA,NA,NA
