M,seed,method,presolve,solver,status,rounded_optimal,rounded_optimal_within_eta,integer_error,objective_rounded,true_optimum,prep_seconds,solver_seconds,exported_rows,nnz,max_exported_violation,x,independent_rounded_feasible,independent_rounded_optimal,rounded_feasible,within_eta,equivalence_and_dp_seconds,nodes,max_abs_coefficient,total_seconds,abstain
1000000,103,GCD-floor,True,highs,kOptimal,True,True,4.6629367034256575e-15,616.0,616,0.000198900000214,0.0280226670001866,25.0,216.0,5.19942321569637e-10,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0000000000000047, 1.0, 0.0, 0.0, 0.0, 1.0, 1.7331387610471084e-16, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.0282215670004006,False
1000000,103,GCD-floor,True,gurobi,2,True,True,0.0,616.0,616,0.000198900000214,0.004914753999401,25.0,216.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.005113653999615,False
1000000,103,Dyadic-GM,False,highs,kOptimal,False,False,1.1435297153639112e-14,619.0,616,0.0022536730002684,0.076229957000578,25.0,216.0,4.76837159050152e-07,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.9999999999999991, 1.0, -0.0, 0.0, -0.0, 0.0, 1.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.9999999999999886, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, -0.0, 0.0, 1.0]",False,False,,,,,,0.07848363000084639,False
1000000,103,Dyadic-GM,False,gurobi,2,False,False,0.0,661.0,616,0.0022536730002684,0.0144188499998563,25.0,216.0,7.152557373046875e-07,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",False,False,,,,,,0.0166725230001247,False
1000000,103,Dyadic-GM,True,highs,kOptimal,False,False,0.0,600.0,616,0.0022536730002684,0.013887731000068,25.0,216.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",True,False,,,,,,0.0161414040003364,False
1000000,103,Dyadic-GM,True,gurobi,2,False,False,8.333318662139423e-07,666.0,616,0.0022536730002684,0.0168257499999526,25.0,216.0,7.152557373046875e-07,"[1.0, -8.332971510971476e-07, -8.333318662139423e-07, 8.328987493174327e-07, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -2.491260621036356e-07, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, 1.0, 1.249997812503828e-07, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 0.0, -0.0, 1.000000833087622, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, -0.0, 0.0, 1.0]",False,False,,,,,,0.019079423000221002,False
1000000,103,Pair-sum,False,highs,kOptimal,True,True,1.9317880628477724e-14,616.0,616,0.0035678519998327,0.0439673199998651,37.0,288.0,0.0,"[1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.9999999999999997, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0000000000000002, 1.0000000000000002, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999807, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0000000000000013, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, -0.0, 0.0, 1.0]",True,True,,,,,,0.0475351719996978,False
1000000,103,Pair-sum,False,gurobi,2,False,False,0.0,666.0,616,0.0035678519998327,0.0134853190002104,37.0,288.0,7.152557373046875e-07,"[1.0, 0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, 0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0]",False,False,,,,,,0.0170531710000431,False
1000000,103,Pair-sum,True,highs,kOptimal,False,False,0.0,600.0,616,0.0035678519998327,0.0169750409995685,37.0,288.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",True,False,,,,,,0.0205428929994012,False
1000000,103,Pair-sum,True,gurobi,2,False,False,0.0,665.0,616,0.0035678519998327,0.0040543750001234,37.0,288.0,7.152557373046875e-07,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",False,False,,,,,,0.0076222269999561,False
1000000,103,All-elimination,False,highs,kOptimal,False,False,2.499998750000625e-07,619.0,616,0.0111808599995129,0.0331405719998656,97.0,576.0,3.7350758948463763e-23,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, 0.9999999999999999, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, -0.0, 0.0, 1.0, 1.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 1.0, -0.0, -0.0, 1.0, 0.0, 1.0, 0.0, -2.499998750000625e-07, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0]",False,False,,,,,,0.044321431999378505,False
1000000,103,All-elimination,False,gurobi,2,False,False,0.0,665.0,616,0.0111808599995129,0.0076458050007204,97.0,576.0,7.152557373046875e-07,"[1.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 1.0, 1.0, -0.0, 0.0]",False,False,,,,,,0.0188266650002333,False
1000000,103,All-elimination,True,highs,kOptimal,False,False,0.0,600.0,616,0.0111808599995129,0.0210510140004771,97.0,576.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",True,False,,,,,,0.03223187399999,False
1000000,103,All-elimination,True,gurobi,2,False,False,0.0,631.0,616,0.0111808599995129,0.0044689659998766,97.0,576.0,7.152557373046875e-07,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 1.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 1.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0]",False,False,,,,,,0.0156498259993895,False
1000000,103,Selected-guards,False,highs,ABSTAIN,False,False,,,616,0.0848666060001051,0.0,,,,,False,False,,,,,,0.0848666060001051,True
1000000,103,Selected-guards,False,gurobi,ABSTAIN,False,False,,,616,0.0848666060001051,0.0,,,,,False,False,,,,,,0.0848666060001051,True
1000000,103,Selected-guards,True,highs,ABSTAIN,False,False,,,616,0.0848666060001051,0.0,,,,,False,False,,,,,,0.0848666060001051,True
1000000,103,Selected-guards,True,gurobi,ABSTAIN,False,False,,,616,0.0848666060001051,0.0,,,,,False,False,,,,,,0.0848666060001051,True
1000000,103,Unsafe-clauses,False,highs,kOptimal,True,True,0.0,616.0,616,0.3043188510000618,0.0169656709995251,36.0,236.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.3212845219995869,False
1000000,103,Unsafe-clauses,False,gurobi,2,True,True,0.0,616.0,616,0.3043188510000618,0.0127171229996747,36.0,236.0,0.0,"[1.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0]",True,True,,,,,,0.3170359739997365,False
1000000,103,Unsafe-clauses,True,highs,kOptimal,False,False,0.0,560.0,616,0.3043188510000618,0.0086826440001459,36.0,236.0,0.0,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",True,False,,,,,,0.3130014950002077,False
1000000,103,Unsafe-clauses,True,gurobi,2,True,True,0.0,616.0,616,0.3043188510000618,0.0051933020004071,36.0,236.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.30951215300046886,False
1000000,103,All-clauses,False,highs,kOptimal,True,True,0.0,616.0,616,0.0510090230000059,0.021737500999734,127.0,436.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",True,True,,,,,,0.0727465239997399,False
1000000,103,All-clauses,False,gurobi,2,True,True,0.0,616.0,616,0.0510090230000059,0.004860424999606,127.0,436.0,0.0,"[1.0, -0.0, -0.0, 0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0]",True,True,,,,,,0.055869447999611896,False
1000000,103,All-clauses,True,highs,kOptimal,False,False,0.0,610.0,616,0.0510090230000059,0.0075288640000508,127.0,436.0,0.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",True,False,,,,,,0.0585378870000567,False
1000000,103,All-clauses,True,gurobi,2,True,True,0.0,616.0,616,0.0510090230000059,0.0029527419992518,127.0,436.0,0.0,"[1.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, -0.0, -0.0, 0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, 0.0, 0.0, -0.0, 1.0, 0.0, 1.0, -0.0, 0.0, 1.0]",True,True,,,,,,0.0539617649992577,False
1000000000,100,Base,False,highs,kOptimal,False,False,4.9999999700000014e-09,576.0,534,2.3749998945277184e-06,0.0789840030001869,25.0,216.0,0.0,"[1.0, 1.0, -0.0, -0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.999999970000001e-09, 0.0, 0.9999999990000001, 1.0, 0.0, 0.0, 9.999999408953552e-10, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.999999998, 1.0, 1.0, 1.0, 0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.999999997e-09]",False,False,,,,,,0.07898637800008143,False
1000000000,100,Base,False,gurobi,2,False,False,8.249999905451944e-09,690.0,534,2.3749998945277184e-06,0.0101945420001356,25.0,216.0,2.330167244253503e-07,"[1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 1.0, -0.0, 1.0, 1.0, 1.0, 2.49999999375e-10, 1.0, 1.0, 0.0, -0.0, -0.0, -0.0, 0.9999999926808341, 3.6595829643750917e-09, 0.999999996340417, -0.0, -0.0, 0.9999999926808341, 1.0, 1.0, 3.7499999925e-09, -0.0, -0.0, -0.0, 1.0000000001333333, 1.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.9999999972499998, 1.0, -0.0, 2.7500002279688905e-09, 0.0, 1.0, 0.9999999917500001, 5.4999999615000005e-09, 0.0, 8.249999814029702e-09, -0.0, -7.49999999625e-10, -0.0, 1.0, 0.0, 1.0, 1.0, 0.0, -0.0, 1.0, 0.0, 0.9999999985, 1.0, 0.9999999923250003, 1.0, 7.67499970353321e-09, -0.0, 3.949999892687996e-09, -0.0, 1.0, -0.0, 1.0, -0.0, 0.9999999991666667, -0.0]",False,False,,,,,,0.010196917000030128,False
1000000000,100,Base,True,highs,kOptimal,True,True,1.500000013088254e-09,534.0,534,2.3749998945277184e-06,0.0046395469998969,25.0,216.0,0.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.500000008588254e-09, 0.0, 1.0, 0.0, 0.9999999985, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0]",True,True,,,,,,0.004641921999791428,False
1000000000,100,Base,True,gurobi,2,False,False,0.0,597.0,534,2.3749998945277184e-06,0.0030717820000063,25.0,216.0,0.5,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",False,False,,,,,,0.0030741569999008277,False
1000000000,100,GCD-floor,False,highs,kOptimal,False,False,4.9999999700000014e-09,576.0,534,0.0002132229992639,0.1001283289997445,25.0,216.0,4.4458439263372895e-08,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.49999999125e-09, 0.0, -0.0, 1.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.999999970000001e-09, 0.0, 0.9999999989999998, 1.0, 0.0, 0.0, 1.0000001092092883e-09, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.999999995e-09, 0.0, 0.0, -0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.625e-09, 0.0, 0.999999998875, 0.0, 0.999999997375, 1.1102230239312673e-16, 1.0, 1.0, 1.0, 2.2204460312091892e-16, 0.0, -0.0, 0.0, 1.0, 0.0, 0.999999998, 1.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.999999997e-09]",False,False,,,,,,0.1003415519990084,False
1000000000,100,GCD-floor,False,gurobi,2,True,True,0.0,534.0,534,0.0002132229992639,0.0195417050008472,25.0,216.0,0.0,"[1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0, 1.0, 1.0, 0.0, 0.0, -0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0, -0.0, 1.0, 1.0, -0.0, -0.0, -0.0, -0.0]",True,True,,,,,,0.0197549280001111,False
1000000000,100,GCD-floor,True,highs,kOptimal,True,True,1.500000013088254e-09,534.0,534,0.0002132229992639,0.0047087539996937,25.0,216.0,1.267650790554389e-08,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.500000008588254e-09, 0.0, 1.0, 0.0, 0.9999999985, -0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.0]",True,True,,,,,,0.0049219769989576,False
