class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
sgtm,instance048.txt,Base,10080,5040,5040,0.0,0.0,1.0,1.0,22679,4.010035826051951e+20,4.010035826051951e+20,4.010035826051951e+20,1.0,1.7712301418883642e-14,343951ab288446622112438e3959270b399ba00e1a14e76a4a828722182c6673,f6cda941ef47f8d929128cccbeb37502e4d78356db4c5875f56be5f1f55c2c49
sgtm,instance048.txt,Flat-GM,10080,5040,5040,1.545701637747107e-16,0.0,8.403697983653714e-06,41.20510805240476,22679,1436896017966.959,1436896017966.959,1436896017966.959,1.0,3.106089211236858e-15,7ce666d0bbda8af1671e3c596fe63bb5826d91ecbadb3089acb07a45b41eb75b,44fa4f5fcb399a8e3aebfc6da40b2ed61499bf5e6fe417ab372b5101dabb1112
sgtm,instance048.txt,Flat-L2,10080,5040,5040,0.0,0.0,0.00019641854275172078,1.0,22679,6.063981523611246e+20,6.063981523611246e+20,6.063981523611246e+20,1.0,6.758369450204339e-15,87b524f5d88bc5dc1b9700b22b677d7a353025a35c2af5d50dc74c867d65b1d6,03ab28125090e17f3d8391ecc1e24edd310045a6079e4cdd0a3bc4498fd94aa0
sgtm,instance048.txt,Role-Hybrid,10080,5040,5040,1.545701637747107e-16,0.0,8.403697983653714e-06,41.20510805240476,22679,1436896017966.959,1436896017966.959,1436896017966.959,1.0,5.328315787743219e-14,79f5b874c1d3a968db50945c7366a6eb74c8acc5ae1ea6b5f34e3efbc0cc7ee2,1963bcbf9d40fdbdec0b442ace9b99ea6767c02c9e78a5af63fc820bde7c9ca4
sgtm,instance048.txt,SA-Mat,10080,5040,5040,1.545701637747107e-16,0.0,8.403697983653714e-06,41.20510805240476,22679,1436896017966.959,1436896017966.959,1436896017966.959,1.0,5.328315787743219e-14,79f5b874c1d3a968db50945c7366a6eb74c8acc5ae1ea6b5f34e3efbc0cc7ee2,1963bcbf9d40fdbdec0b442ace9b99ea6767c02c9e78a5af63fc820bde7c9ca4
