instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S6_seed20260909,Base,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,4.12337e+11,5.49764e-06,5.49764e-06,0,0,0.000298939,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,3.16033e+06,5.49764e-06,0.227649,2.9644e-05,0,0.000215003,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-GM,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,941328,5.49764e-06,0,1.5079e-05,0,0.000187086,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-L2,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,1.54726e+06,5.49764e-06,0,1.3058e-05,0,0.00017372,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Role-Hybrid,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,3.16033e+06,5.49764e-06,0.227649,2.2193e-05,0,0.000180812,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat-permB,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+11,3.16033e+06,5.49764e-06,0.227649,2.7344e-05,0,0.000185027,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Base,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+10,3.88849e+10,6.25407e-05,6.25407e-05,0,0,0.000168839,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+10,3.89018e+06,6.25407e-05,0.211377,2.2905e-05,0,0.000182615,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-GM,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+10,1.03847e+06,6.25407e-05,0,1.2662e-05,0,0.000168869,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-L2,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+10,1.99857e+06,6.25407e-05,0,1.1852e-05,0,0.000164135,NA,NA,NA,NA,NA,NA
