model_id,family,seed,exponent,presolve,method,solver,status,solver_tolerance,solver_seconds,nodes,true_optimum,x,factors,primal_budget_ok,rounded_exact_feasible,rounded_optimal,max_budget_ratio,max_integrality_error
cardinality_s102_e9,cardinality,102,9,True,GM-tight,gurobi,2,1e-09,0.0002638019999494645,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[1e-09],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,L2,highs,kOptimal,1e-06,0.0001964000000498345,0,97,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",[2.886751345948129e-10],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,L2,gurobi,2,1e-06,0.0002392760000020644,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[2.886751345948129e-10],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,GM,highs,kOptimal,1e-06,0.00019340299991199572,0,97,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",[1e-09],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,GM,gurobi,2,1e-06,0.00024171500001557433,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[1e-09],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,Budget-round,highs,ABSTAIN,1e-06,0.0,0,97,null,null,False,False,False,,
cardinality_s102_e9,cardinality,102,9,True,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,97,null,null,False,False,False,,
cardinality_s102_e9,cardinality,102,9,True,Budget-GM,highs,kOptimal,1e-06,0.00019833499993637815,0,97,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[9.999999999999991e-05],True,True,True,0.0,0.0
cardinality_s102_e9,cardinality,102,9,True,Budget-GM,gurobi,2,1e-06,0.00023814799999399838,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[9.999999999999991e-05],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,Budget-only,highs,kOptimal,1e-06,0.00020158799998171162,0,97,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s102_e9,cardinality,102,9,True,Budget-only,gurobi,2,1e-06,0.0002467069999738669,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[9.999999999999999e-05],False,False,False,10.000038146972656,0.0
cardinality_s102_e9,cardinality,102,9,True,Base,highs,kSolveError,1e-06,0.0002536759999429705,-1,97,null,[1.0],False,False,False,,
cardinality_s102_e9,cardinality,102,9,True,Base,gurobi,2,1e-06,0.0002807099999699858,0.0,97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",[1.0],False,False,False,10.000038146972656,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-only,highs,kOptimal,1e-06,0.003404526999929658,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-only,gurobi,2,1e-06,0.0035230940000019473,76.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Base,highs,kOptimal,1e-06,0.003224151000040365,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Base,gurobi,2,1e-06,0.0008537669999668651,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-round,highs,kOptimal,1e-06,0.0031957969999893976,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-round,gurobi,2,1e-06,0.0007458310000174606,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-GM,highs,kOptimal,1e-06,0.0032833900000923677,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,Budget-GM,gurobi,2,1e-06,0.0009272450000707977,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,GM-tight,highs,kOptimal,1e-09,0.0032337080000388596,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,GM-tight,gurobi,2,1e-09,0.0007650000000012369,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,L2,highs,kOptimal,1e-06,0.0033481979999123723,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,L2,gurobi,2,1e-06,0.0005936869999914052,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,GM,highs,kOptimal,1e-06,0.003237271999978475,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,False,GM,gurobi,2,1e-06,0.0008432179999999789,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-round,highs,kOptimal,1e-06,0.0002015759999949296,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-round,gurobi,2,1e-06,0.00026201100001799205,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Base,highs,kOptimal,1e-06,0.00019688399993356143,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Base,gurobi,2,1e-06,0.00024179900003673538,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,GM-tight,highs,kOptimal,1e-09,0.00019403600003897736,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,GM-tight,gurobi,2,1e-09,0.00024130299993885274,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,L2,highs,kOptimal,1e-06,0.0002031269999633878,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,L2,gurobi,2,1e-06,0.00023971600001004845,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[0.2886751345948129],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,GM,highs,kOptimal,1e-06,0.0001941579999993337,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,GM,gurobi,2,1e-06,0.0002402369999572329,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-only,highs,kOptimal,1e-06,0.0002030599999898186,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-only,gurobi,2,1e-06,0.0006254019999687443,1.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-GM,highs,kOptimal,1e-06,0.0002001039999868226,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e0,cardinality,103,0,True,Budget-GM,gurobi,2,1e-06,0.00024132200007898064,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Budget-GM,highs,kOptimal,1e-06,0.0032565269999622615,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[0.0010000000000000002],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Budget-GM,gurobi,2,1e-06,0.006743115999938709,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.0010000000000000002],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Budget-round,highs,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e3,cardinality,103,3,False,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e3,cardinality,103,3,False,GM-tight,highs,kOptimal,1e-09,0.0032033109999929366,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,GM-tight,gurobi,2,1e-09,0.005422688999942693,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Base,highs,kOptimal,1e-06,0.003429815000004055,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Base,gurobi,2,1e-06,0.003498739999940881,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,GM,highs,kOptimal,1e-06,0.003236592999996901,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,GM,gurobi,2,1e-06,0.005330636999929084,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Budget-only,highs,kOptimal,1e-06,0.0034095300001126816,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,Budget-only,gurobi,2,1e-06,0.006094575000020086,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,L2,highs,kOptimal,1e-06,0.0034163200000421057,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.0002886751345948129],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,False,L2,gurobi,2,1e-06,0.0054578520000632125,97.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.0002886751345948129],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,L2,highs,kOptimal,1e-06,0.00021040599995103548,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.0002886751345948129],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,L2,gurobi,2,1e-06,0.0002472709999210565,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[0.0002886751345948129],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,GM-tight,highs,kOptimal,1e-09,0.000198493999960192,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,GM-tight,gurobi,2,1e-09,0.00024150799993094552,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Budget-round,highs,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e3,cardinality,103,3,True,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e3,cardinality,103,3,True,Budget-GM,highs,kOptimal,1e-06,0.00019425300001785217,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.0010000000000000002],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Budget-GM,gurobi,2,1e-06,0.0003728000000364773,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0]",[0.0010000000000000002],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Base,highs,kOptimal,1e-06,0.00019969499999206164,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Base,gurobi,2,1e-06,0.00026207600001271203,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,GM,highs,kOptimal,1e-06,0.00019842700010030967,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,GM,gurobi,2,1e-06,0.0002467350000188162,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[0.001],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Budget-only,highs,kOptimal,1e-06,0.0001903570000649779,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e3,cardinality,103,3,True,Budget-only,gurobi,2,1e-06,0.00024967199999537115,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,Budget-round,highs,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e6,cardinality,103,6,False,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e6,cardinality,103,6,False,GM,highs,kOptimal,1e-06,0.0032284740000250167,1,93,"[1.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[1e-06],False,False,False,9.999999962747097,0.0
cardinality_s103_e6,cardinality,103,6,False,GM,gurobi,2,1e-06,0.00030548899997029366,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999998999999997, 1.0, -0.0, -0.0]",[1e-06],False,False,False,0.0,1.0000000028043132e-07
cardinality_s103_e6,cardinality,103,6,False,Budget-only,highs,kOptimal,1e-06,0.0033909459999676983,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,Budget-only,gurobi,2,1e-06,0.00025719500001741835,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999000000005, 1.0, -0.0, -0.0]",[9.999999999999999e-05],False,False,False,1.2419576478350791e-08,9.99999995032752e-08
cardinality_s103_e6,cardinality,103,6,False,GM-tight,highs,kOptimal,1e-09,0.0032269020000512683,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0]",[1e-06],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,GM-tight,gurobi,2,1e-09,0.007577861000072517,139.0,93,"[1.0, 0.0, 1.0, -0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -0.0]",[1e-06],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,Budget-GM,highs,kOptimal,1e-06,0.0034165179999945394,1,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999991e-05],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,Budget-GM,gurobi,2,1e-06,0.0002750410000089687,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999000000005, 1.0, -0.0, -0.0]",[9.999999999999991e-05],False,False,False,1.2419576478350791e-08,9.99999995032752e-08
cardinality_s103_e6,cardinality,103,6,False,L2,highs,kOptimal,1e-06,0.0032390350000923718,1,93,"[1.0, -9.999999933909104e-08, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[2.886751345948129e-07],False,False,False,2.883799328934022e-08,9.999999933909104e-08
cardinality_s103_e6,cardinality,103,6,False,L2,gurobi,2,1e-06,0.0002716310000323574,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999000000006, 1.0, -0.0, -0.0]",[2.886751345948129e-07],False,False,False,2.3521806724602357e-08,9.99999993922529e-08
cardinality_s103_e6,cardinality,103,6,False,Base,highs,kOptimal,1e-06,0.011155647000009594,26,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,False,Base,gurobi,2,1e-06,0.00035017499999412394,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999000000004, 1.0, -0.0, -0.0]",[1.0],False,False,False,1.3173462320992257e-09,9.999999961429751e-08
cardinality_s103_e6,cardinality,103,6,True,Base,highs,kOptimal,1e-06,0.0002157639999040839,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1.0],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,True,Base,gurobi,2,1e-06,0.0003810719999819412,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0, 0.9999999000000013, 1.0, -0.0, -0.0]",[1.0],False,False,False,9.013518820211175e-08,9.999999872611909e-08
cardinality_s103_e6,cardinality,103,6,True,GM-tight,highs,kOptimal,1e-09,0.00019884799996816582,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[1e-06],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,True,GM-tight,gurobi,2,1e-09,0.000378465000039796,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0]",[1e-06],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,True,Budget-round,highs,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e6,cardinality,103,6,True,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e6,cardinality,103,6,True,Budget-GM,highs,kOptimal,1e-06,0.00019947600003433763,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999991e-05],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,True,Budget-GM,gurobi,2,1e-06,0.0003845630000114397,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0]",[9.999999999999991e-05],False,False,False,9.999999962747097,0.0
cardinality_s103_e6,cardinality,103,6,True,GM,highs,kOptimal,1e-06,0.00019394399998873268,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[1e-06],False,False,False,9.999999962747097,0.0
cardinality_s103_e6,cardinality,103,6,True,GM,gurobi,2,1e-06,0.0002408279999599472,0.0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[1e-06],False,False,False,9.999999962747097,0.0
cardinality_s103_e6,cardinality,103,6,True,L2,highs,kOptimal,1e-06,0.00021449300004405814,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[2.886751345948129e-07],False,False,False,9.999999962747097,0.0
cardinality_s103_e6,cardinality,103,6,True,L2,gurobi,2,1e-06,0.0003401709999479863,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, 0.0, -0.0, 1.0, 0.999999902886752, 1.0, -0.0, -0.0]",[2.886751345948129e-07],False,False,False,0.2886751628700779,9.711324799877019e-08
cardinality_s103_e6,cardinality,103,6,True,Budget-only,highs,kOptimal,1e-06,0.00019695599996794044,0,93,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",[9.999999999999999e-05],True,True,True,0.0,0.0
cardinality_s103_e6,cardinality,103,6,True,Budget-only,gurobi,2,1e-06,0.0003777289999788991,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0]",[9.999999999999999e-05],False,False,False,9.999999962747097,0.0
cardinality_s103_e9,cardinality,103,9,False,GM-tight,highs,kOptimal,1e-09,0.003214015000025938,1,93,"[1.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[1e-09],False,False,False,10.000038146972656,0.0
cardinality_s103_e9,cardinality,103,9,False,GM-tight,gurobi,2,1e-09,0.0002768330000435526,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999999, 1.0, -0.0, -0.0]",[1e-09],True,False,False,3.7319568946259096e-05,1.000000082740371e-10
cardinality_s103_e9,cardinality,103,9,False,L2,highs,kOptimal,1e-06,0.0032615829999258494,1,93,"[1.0, -1.0000021317254176e-10, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[2.886751345948129e-10],True,False,False,1.682971847996151e-05,1.0000021317254176e-10
cardinality_s103_e9,cardinality,103,9,False,L2,gurobi,2,1e-06,0.00029212799995548266,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 1.0, 1.0, -0.0, -0.0]",[2.886751345948129e-10],False,False,False,10.000038146972656,0.0
cardinality_s103_e9,cardinality,103,9,False,GM,highs,kOptimal,1e-06,0.003216384999973343,1,93,"[1.0, -0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",[1e-09],False,False,False,10.000038146972656,0.0
cardinality_s103_e9,cardinality,103,9,False,GM,gurobi,2,1e-06,0.00028279600007863337,1.0,93,"[1.0, -0.0, 1.0, -0.0, 1.0, -0.0, -0.0, 1.0, 0.9999999999, 1.0, -0.0, -0.0]",[1e-09],True,False,False,3.7319568946259096e-05,1.000000082740371e-10
cardinality_s103_e9,cardinality,103,9,False,Budget-round,highs,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
cardinality_s103_e9,cardinality,103,9,False,Budget-round,gurobi,ABSTAIN,1e-06,0.0,0,93,null,null,False,False,False,,
