class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso31f.txt,Base,14400,9232,5168,0.0,0.0,1.0,1.0,35590,9.709031104249666e+18,9.709031104249666e+18,9.709031104249666e+18,1.0,1.4828057970443515e-13,c040792646ebed0d788c34fd6a9d04c1baedb93cc33724212e6ed5a6ed00a841,13e2c4799727905644f1ec46c200872c50bcfb59c31b982795eb732521463fd2
simple,caso31f.txt,Flat-GM,14400,9232,5168,1.3288665359435842e-16,1.2252429521100073e-16,2.35769089517217e-05,23.23340061873067,35590,973001569242.9156,973001569242.9156,973001569242.9156,1.0,2.42737522119118e-13,91aa3352a9973b1364a06f3aa313deea68dae4dd6e97b5d1340e9f879d6613c6,f7cdf7182d8eed9e74d8dd411c5c0615e5381aa356005c3440cb75e709a5ed61
simple,caso31f.txt,Flat-L2,14400,9232,5168,1.1525200848752525e-16,0.0,0.00013888888620970514,1.0,35590,1.7052245106044514e+19,1.7052245106044514e+19,1.7052245106044514e+19,1.0,4.019067652884825e-14,20febde59847e31a44052e40044b313475bfac0191215504751428115e7cc80e,3b6f81e325d278ebf91914637487eedc44566ec6aacfacf7b23903f36ab8f3ba
simple,caso31f.txt,Role-Hybrid,14400,9232,5168,1.3288665359435842e-16,1.2252429521100073e-16,2.35769089517217e-05,23.23340061873067,35590,973001569242.9156,973001569242.9156,973001569242.9156,1.0,2.42737522119118e-13,91aa3352a9973b1364a06f3aa313deea68dae4dd6e97b5d1340e9f879d6613c6,f7cdf7182d8eed9e74d8dd411c5c0615e5381aa356005c3440cb75e709a5ed61
simple,caso31f.txt,SA-Mat,14400,9232,5168,1.3288665359435842e-16,1.2252429521100073e-16,2.35769089517217e-05,23.23340061873067,35590,973001569242.9156,973001569242.9156,973001569242.9156,1.0,2.42737522119118e-13,91aa3352a9973b1364a06f3aa313deea68dae4dd6e97b5d1340e9f879d6613c6,f7cdf7182d8eed9e74d8dd411c5c0615e5381aa356005c3440cb75e709a5ed61
