instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
mixed_S6_seed20260909,Base,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,1.98172e+17,14.8128,14.8128,0,0,0.000583082,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,3.10358e+08,14.8128,0.2148,0.000162484,0,0.000632393,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-GM,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,1.04712e+08,14.8128,0,7.4392e-05,0,0.000509553,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Flat-L2,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,1.58183e+08,14.8128,0,6.8271e-05,0,0.000504348,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,Role-Hybrid,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,3.10358e+08,14.8128,0.2148,0.000157936,0,0.000642297,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260909,SA-Mat-permB,20260909,mixed,6,block_heterogeneous,lp-export,43,38,8,1.98172e+17,3.10358e+08,14.8128,0.2148,0.000171935,0,0.000617642,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Base,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,1.00984e+18,27.8788,27.8788,0,0,0.000428228,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,SA-Mat,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,9.62809e+08,27.8788,0.217071,0.000159305,0,0.000592373,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-GM,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,1.28727e+08,27.8788,0,6.908e-05,0,0.000471203,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Flat-L2,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,2.85876e+08,27.8788,0,6.6541e-05,0,0.000475587,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,Role-Hybrid,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,9.62809e+08,27.8788,0.217071,0.000149793,0,0.000581479,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260910,SA-Mat-permB,20260910,mixed,6,block_heterogeneous,lp-export,43,38,8,1.00984e+18,9.62809e+08,27.8788,0.217071,0.000160911,0,0.000606057,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Base,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,6.31178e+15,913.122,913.122,0,0,0.000436816,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,SA-Mat,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,1.65878e+08,913.122,0.206387,0.000155557,0,0.00059079,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Flat-GM,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,4.90944e+07,913.122,0,6.8343e-05,0,0.000472202,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Flat-L2,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,8.34584e+07,913.122,0,6.8584e-05,0,0.00048766,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,Role-Hybrid,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,1.65878e+08,913.122,0.206387,0.000150805,0,0.000584718,NA,NA,NA,NA,NA,NA
mixed_S6_seed20260911,SA-Mat-permB,20260911,mixed,6,block_heterogeneous,lp-export,43,38,8,6.31178e+15,1.65878e+08,913.122,0.206387,0.000164196,0,0.000597034,NA,NA,NA,NA,NA,NA
