row_name,factor,coefficient_rel_error,rhs_rel_error
a1_salto_grande_tangente_1(1),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(1),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(1),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(1),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(2),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(2),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(2),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(2),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(3),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(3),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(3),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(3),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(4),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(4),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(4),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(4),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(5),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(5),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(5),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(5),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(6),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(6),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(6),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(6),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(7),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(7),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(7),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(7),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(8),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(8),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(8),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(8),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(9),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(9),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(9),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(9),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(10),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(10),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(10),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(10),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(11),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(11),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(11),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(11),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(12),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(12),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(12),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(12),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(13),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(13),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(13),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(13),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(14),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(14),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(14),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(14),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(15),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(15),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(15),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(15),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(16),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(16),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(16),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(16),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(17),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(17),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(17),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(17),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(18),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(18),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(18),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(18),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(19),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(19),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(19),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(19),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(20),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(20),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(20),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(20),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(21),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(21),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(21),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(21),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(22),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(22),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(22),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(22),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(23),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(23),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(23),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(23),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(24),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(24),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(24),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(24),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(25),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(25),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(25),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(25),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(26),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(26),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(26),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(26),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(27),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(27),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(27),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(27),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(28),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(28),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(28),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(28),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(29),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(29),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(29),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(29),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(30),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(30),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(30),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(30),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(31),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(31),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(31),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(31),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(32),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(32),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(32),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(32),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(33),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(33),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(33),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(33),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(34),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(34),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(34),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(34),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(35),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(35),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(35),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(35),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(36),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(36),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(36),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(36),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(37),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(37),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(37),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(37),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(38),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(38),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(38),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
a1_salto_grande_tangente_4(38),148.24877472466534,1.9447467654171929e-16,1.4311046570555514e-16
a1_salto_grande_tangente_1(39),24508.419696664878,0.0,0.0
a1_salto_grande_tangente_2(39),1597.9988089924848,1.9948308785274588e-16,1.194891758652252e-16
a1_salto_grande_tangente_3(39),564.977897083306,1.6682651482898117e-16,1.6898321306538536e-16
