instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S6_seed20260909,Base,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,4.12337e+09,1.90155e-06,1.90155e-06,0,0,0.000646929,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,48839.3,1.90155e-06,0.224811,0.000174378,0,0.000685305,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-GM,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,11216.8,1.90155e-06,0,7.9305e-05,0,0.00052866,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-L2,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,15332.7,1.90155e-06,0,6.9275e-05,0,0.000512939,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Role-Hybrid,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,48839.3,1.90155e-06,0.224811,0.000157398,0,0.000617501,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat-permB,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+09,48839.3,1.90155e-06,0.224811,0.000169158,0,0.000627317,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Base,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,3.88849e+08,2.2369e-05,2.2369e-05,0,0,0.000449037,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,70828.4,2.2369e-05,0.208184,0.000152324,0,0.000594716,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-GM,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,12423,2.2369e-05,0,6.8638e-05,0,0.000479731,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-L2,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,20522.8,2.2369e-05,0,6.9885e-05,0,0.000481518,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Role-Hybrid,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,70828.4,2.2369e-05,0.208184,0.000148733,0,0.000626367,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat-permB,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+08,70828.4,2.2369e-05,0.208184,0.000160889,0,0.000607177,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Base,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,1.9533e+07,371.029,371.029,0,0,0.000408854,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,SA-Mat,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,97747.6,371.029,0.218027,0.000153452,0,0.000578879,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Flat-GM,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,19299.7,371.029,0,6.8375e-05,0,0.000466547,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Flat-L2,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,28619.2,371.029,0,6.5158e-05,0,0.000474371,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Role-Hybrid,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,97747.6,371.029,0.218027,0.000145616,0,0.000572182,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,SA-Mat-permB,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.9533e+07,97747.6,371.029,0.218027,0.000159151,0,0.000584785,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Base,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,4.27558e+07,0.000200034,0.000200034,0,0,0.000404623,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,SA-Mat,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,47014.3,0.000200034,0.222215,0.000145721,0,0.00056027,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Flat-GM,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,11841.3,0.000200034,0,6.4532e-05,0,0.000456368,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Flat-L2,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,17526.7,0.000200034,0,6.3556e-05,0,0.000458247,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Role-Hybrid,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,47014.3,0.000200034,0.222215,0.000139228,0,0.00055657,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,SA-Mat-permB,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+07,47014.3,0.000200034,0.222215,0.000154216,0,0.000566437,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Base,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,6.42847e+09,171377,171377,0,0,0.00040103,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,SA-Mat,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,47575,171377,0.2111,0.000147145,0,0.000559908,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Flat-GM,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,6985.61,171377,0,6.2724e-05,0,0.000448189,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Flat-L2,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,14496.3,171377,0,6.5353e-05,0,0.000451684,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Role-Hybrid,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,47575,171377,0.2111,0.000143676,0,0.000555053,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,SA-Mat-permB,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,6.42847e+09,47575,171377,0.2111,0.00015328,0,0.000580774,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Base,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+06,3.09037e+06,0.00366359,0.00366359,0,0,0.000434005,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,SA-Mat,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+06,47552.5,0.00366359,0.22065,0.000145904,0,0.000571884,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Flat-GM,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+06,5531.85,0.00366359,0,6.3362e-05,0,0.00045106,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Flat-L2,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+06,13776.2,0.00366359,0,6.3163e-05,0,0.000464369,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Role-Hybrid,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+06,47552.5,0.00366359,0.22065,0.000141723,0,0.000563105,NA,NA,NA,NA,NA,NA
