instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S3_seed20260909,Base,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.13341e+09,16.8087,16.8087,0,0,0.0005724,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,0.000151849,0,0.000601217,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-GM,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,941328,16.8087,0,7.58e-05,0,0.000480642,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-L2,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,1.56302e+06,16.8087,0,6.7035e-05,0,0.00045876,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Role-Hybrid,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,0.000143125,0,0.000565501,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat-permB,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,0.000160675,0,0.000577536,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Base,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,7.46268e+07,38.11,38.11,0,0,0.000398386,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,2.84686e+06,38.11,0.227559,0.000146057,0,0.000556502,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-GM,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,894607,38.11,0,6.6163e-05,0,0.000453196,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-L2,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,1.41489e+06,38.11,0,6.6895e-05,0,0.000451603,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Role-Hybrid,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,2.84686e+06,38.11,0.227559,0.000143778,0,0.000554069,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat-permB,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,2.84686e+06,38.11,0.227559,0.000154563,0,0.000561015,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Base,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,2.40462e+07,17.2583,17.2583,0,0,0.000400786,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,SA-Mat,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,5.16729e+06,17.2583,0.216553,0.000147114,0,0.000554688,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Flat-GM,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,1.69264e+06,17.2583,0,7.2298e-05,0,0.000533632,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Flat-L2,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,2.82706e+06,17.2583,0,6.7184e-05,0,0.000475978,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Role-Hybrid,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,5.16729e+06,17.2583,0.216553,0.000143953,0,0.000569419,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,SA-Mat-permB,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.40462e+07,5.16729e+06,17.2583,0.216553,0.000152241,0,0.000566209,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Base,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,1.74594e+08,169.032,169.032,0,0,0.000401515,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,SA-Mat,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,4.69447e+06,169.032,0.22435,0.000149323,0,0.000563387,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Flat-GM,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,1.08217e+06,169.032,0,6.6563e-05,0,0.000448449,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Flat-L2,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,2.17439e+06,169.032,0,6.676e-05,0,0.000464748,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Role-Hybrid,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,4.69447e+06,169.032,0.22435,0.000141752,0,0.00055775,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,SA-Mat-permB,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.74594e+08,4.69447e+06,169.032,0.22435,0.000159793,0,0.000579436,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Base,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,1.62838e+07,0.278431,0.278431,0,0,0.000400644,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,SA-Mat,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,2.47319e+06,0.278431,0.215106,0.00015084,0,0.000569374,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Flat-GM,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,878570,0.278431,0,6.6786e-05,0,0.000449018,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Flat-L2,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,1.27346e+06,0.278431,0,6.5946e-05,0,0.000458567,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Role-Hybrid,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,2.47319e+06,0.278431,0.215106,0.000143487,0,0.000557282,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,SA-Mat-permB,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+07,2.47319e+06,0.278431,0.215106,0.000159382,0,0.000576096,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260914,Base,20260914,coupling,3,block_heterogeneous,lp-export,43,38,8,5.39877e+08,5.39877e+08,168.973,168.973,0,0,0.000411702,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260914,SA-Mat,20260914,coupling,3,block_heterogeneous,lp-export,43,38,8,5.39877e+08,5.15002e+06,168.973,0.226016,0.000152387,0,0.000562822,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260914,Flat-GM,20260914,coupling,3,block_heterogeneous,lp-export,43,38,8,5.39877e+08,1.58097e+06,168.973,0,7.0113e-05,0,0.000461062,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260914,Flat-L2,20260914,coupling,3,block_heterogeneous,lp-export,43,38,8,5.39877e+08,2.34595e+06,168.973,0,7.2422e-05,0,0.000462584,NA,NA,NA,NA,NA,NA
