class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
full,instance002.txt,Ruiz,23763,14207,9556,4.0716105418118343e-16,4.332938910321056e-16,8.423243187689672e-06,27555.32756120146,57555,117460915614676.33,117460915614676.33,117460915614676.33,1.0,5.914268642761998e-10,bb608bba7f56283feea2d1a0e0504ed4dc7e2eb63e8eb001be3060b2bb8ba59a,0903e7397af602ce30123a156306127a53379767162b59b48e0bc81e7cc3ce9c
full,instance003.txt,Base,23763,13971,9792,0.0,0.0,1.0,1.0,57555,3.487889097777487e+20,3.487889097777487e+20,3.487889097777487e+20,1.0,2.297087408135891e-09,ce43ab841cf6f403cb2259d828afaf4c404ca5de6752afd98b47bf39ae6e30cc,7e6d33bee76f67fde363da8286fcc6875678bc799daf79f4c041df0212b67b7f
full,instance003.txt,SA-Aug,23763,13971,9792,1.914898712192121e-16,2.787648092031245e-16,9.63029624593729e-06,59.348493520608216,57555,378394536390447.75,378394536390447.75,378394536390447.75,1.0,1.067042549270337e-11,2dddac9fdc184d58b06f8286c712c69a08847a515a2fafa62e84239c781824e8,82ab59a350ebc5e1551589c71587b6f39f3a2b83215a1b4b907283b9445cd966
full,instance003.txt,Flat-Aug,23763,13971,9792,1.914898712192121e-16,2.787648092031245e-16,9.63029624593729e-06,59.348493520608216,57555,378394536390448.44,378394536390448.44,378394536390448.44,1.0,3.3379548786049815e-11,4a39a920ddecb1f7d38f6dc812e82554ff3c088338b88d1f166a7f5b84cd4eac,932ae9c46d31cc555569a18976508fa1294630747131ed02ff5eec016606c1d3
full,instance003.txt,SA-Mat,23763,13971,9792,0.0,0.0,9.63029624593729e-06,59.348493520608216,57555,378394716522775.7,378394716522775.7,378394716522775.7,1.0,1.1520684480231322e-11,994f0d6cc0c123f7ecc9a36a77cf2adcf4b70b08afa6cbe64b9ce881a7b32071,76f58e9180b8fb363c7a0744422bd8321c21747ea98ae84c5d7470ce25a6ad12
full,instance003.txt,Flat-Mat,23763,13971,9792,0.0,0.0,9.63029624593729e-06,59.348493520608216,57555,378394716522775.7,378394716522775.7,378394716522775.7,1.0,4.8633735099580133e-11,6a6d885f5bd3c5902ef99cadb03e7ee53fd5622153a27b8c889d51a011d92a94,5d68577d07f90da3d075ca2239968bce8ffadf2648cb168c6ffb5cb6682b7f7f
full,instance003.txt,Ruiz,23763,13971,9792,4.727324063824096e-16,6.292099700255612e-16,9.63029624593729e-06,24508.419696664878,57555,38271832264310.914,38271832264310.914,38271832264310.914,1.0,1.3045142043840533e-12,01b7c1f7670b160c60da5194a30b0448f7a2e8d8306bee45423910129659fc4f,390762b12dae4b232abe8a39ac0e934a3e817180a1b1910864151caab24fa851
full,instance004.txt,Base,23763,13980,9783,0.0,0.0,1.0,1.0,57555,2.878713713383412e+20,2.878713713383412e+20,2.878713713383412e+20,1.0,1.1530272331537877e-10,25ae54e9ea0f8794584c42e4ec9f5ad28fc94ed1f4959d26dd4e616214fd14ee,d6a4ef2265efdde212be7274b3db870e9efa9387103107a5c352bdaa65e4bc1c
full,instance004.txt,SA-Aug,23763,13980,9783,1.8907690126688682e-16,2.79948915993383e-16,1.0103705872346954e-05,40.41590652217327,57555,174517804739180.2,110167061093344.27,110167061093344.27,1.5841196361888215,5.044609462618948e-12,d9961221356c1eefc5c6b9a4df71c56ede7e4a7476a0f2566edb9e9d8c0aaca9,a3b0367a2a24586a458c729868aba1165ea716ae37ffcb50631b1b111127891c
full,instance004.txt,Flat-Aug,23763,13980,9783,1.9085835466269884e-16,2.79948915993383e-16,1.0103705872346954e-05,40.41590652217327,57555,174517804739180.2,110167061093344.3,110167061093344.3,1.584119636188821,6.789141891931467e-12,f9d2bc98d70ae882255badfbfe574c081cba0f910f432d56ba6c3337b7e31729,b7b04a7a471e8195e9bed2dfec329272eaf04247557c4cbb81b7befe9b0fe780
full,instance004.txt,SA-Mat,23763,13980,9783,1.4352122916968634e-16,0.0,1.0103705872346954e-05,40.41590652217327,57555,174524521503453.75,110167182422332.38,174524521503453.75,1.5841788604014917,5.889896407238846e-12,2779450eac640375f44d80605cec1777752b4ab19adeba380e1983691bf3805f,fe98f20c4bf18499d5304f18348aefc1092601593c34943117776314ed5e090f
full,instance004.txt,Flat-Mat,23763,13980,9783,1.4352122916968634e-16,0.0,1.0103705872346954e-05,40.41590652217327,57555,174524521503453.75,110167182422332.38,174524521503453.75,1.5841788604014917,3.888770242528425e-12,41c1524872c2ec894094572da47ca95f2f7c850ec42a468411cf5d92f7e25a0c,e4a8d3c83e9e0d76d9b7933639663b4a6d1d9c86addc8edb4eb7e2dd7bc96fe1
full,instance004.txt,Ruiz,23763,13980,9783,4.37953445893842e-16,5.317748952959941e-16,1.0103705872346954e-05,23500.623881781412,57555,4036379505058.4663,4036379505058.4663,4036379505058.4663,1.0,4.918420783369966e-11,591e6a4be1e83a19fe14e09b627ad9fdf9213f3fe55638fde8f6475eac7cdd7a,b9ed15ddb2c35495c41aeadad13bc0d25e9529445e19a326f0754f53489ea7c0
full,instance005.txt,Base,23763,13835,9928,0.0,0.0,1.0,1.0,57555,4.497362529716027e+20,4.497362529716027e+20,4.497362529716027e+20,1.0,4.615507462884314e-09,9eb4fedab48822c60d9f96cfc9d8b87c4c2b832e3b2d1551ac932f2f686d5480,51931be653032d75795eb7d5367c02408ebe372cf95dd2e93cf01087e551af80
full,instance005.txt,SA-Aug,23763,13835,9928,1.9412366650839072e-16,2.987172526640561e-16,9.037344541350635e-06,45.497882501630194,57555,146881908988286.8,146881908988286.8,146881908988286.8,1.0,2.6005697111575617e-11,271b4ddd274dabe2f8b883342a276a33930a8a22594cb8b490141d2b36707f1c,61ce415ec47ff11fa39f53214c54a297e03f1b7f5f4b2654c1cb3dc33cf1a8b3
full,instance005.txt,Flat-Aug,23763,13835,9928,1.970874619943996e-16,2.987172526640561e-16,9.037344541350635e-06,45.497882501630194,57555,146881908988286.94,146881908988286.94,146881908988286.94,1.0,2.0253810976334312e-11,7050820f98039d9a29afe0ddbeb57e93bb0f8acb2847f48300f50cbae5e9b071,a69befff498e6be600803780a609f59f4041f64d28a2217a40c1248006598aea
full,instance005.txt,SA-Mat,23763,13835,9928,1.402065158156523e-16,1.3415366819472118e-16,9.037344541350635e-06,45.497882501630194,57555,146883377749635.4,146883377749635.4,146883377749635.4,1.0,4.6217026694629304e-12,7247fb69744d5da5b0cb0b74fb0d3205f4761f99680198f4c79ca971914546aa,d096004f4bbd57393bb9edfc0b7168e358c3f1b86523bd06cf15ad809c408b76
full,instance005.txt,Flat-Mat,23763,13835,9928,1.402065158156523e-16,1.3415366819472118e-16,9.037344541350635e-06,45.497882501630194,57555,146883377749635.4,146883377749635.4,146883377749635.4,1.0,1.531369989063359e-11,90737335faac1834cfbbad6b81e513800b05ab24750b7aeae97871fc50b4cb53,f14a018b84f05f92b16bfb92a84cbe2af9cdf4847d2a6ee08a879b25d80d7f8c
full,instance005.txt,Ruiz,23763,13835,9928,4.768969057486374e-16,4.2050431856229626e-16,9.037344541350635e-06,25909.812206666073,57555,19831736854247.395,19831736854247.395,19831736854247.395,1.0,2.8349323819799628e-09,5171c1c6f2d0c6c363f7c2a184ae6d632494ecfd7417cb54ec853149c52386cc,bd7ddeb1c064d5f23383f65e7a28fa45d7d63ac3cfa7fd3a4b5824acf4834e25
sgtm,instance001.txt,Base,10080,5040,5040,0.0,0.0,1.0,1.0,22679,3.4157049996886534e+20,3.4157049996886534e+20,3.4157049996886534e+20,1.0,1.6661943135129755e-14,0287bf1ef02ef706c7ac797fb890e4c696855e610eb08417cc0a35c3a1b05e9f,896e16e4e4735aab8b8588dd2a2f846cf831dc4a8c1d68325f454967c08981e6
sgtm,instance001.txt,SA-Aug,10080,5040,5040,1.8574063557090386e-16,2.9941573511260927e-16,8.747569678766001e-06,37.505126161988606,22679,3333882903184.8726,3333882903184.8726,3333882903184.8726,1.0,3.0814427856444703e-15,1bb435dee9b7ef887816b0122f36e937885b9e609e436528fc57a4cd15a3584f,1bc1d5ded1e557a51bfc3bcbff7b431464b72494b0798301564ba44c585db29a
sgtm,instance001.txt,Flat-Aug,10080,5040,5040,1.8574063557090386e-16,2.9941573511260927e-16,8.747569678766001e-06,37.505126161988606,22679,3333882903184.8726,3333882903184.8726,3333882903184.8726,1.0,3.101468289518159e-15,d30aa30dd50f46331827868f46dc1cef4f4c07296beb95067e9fc25e9ea059e0,4b4ae6abcdff9723e3d4d0411b26a9090a048a5b57d934bb9f65582ea5ee7d78
sgtm,instance001.txt,SA-Mat,10080,5040,5040,0.0,0.0,8.747569678766001e-06,37.505126161988606,22679,1708862786114.9973,1708862786114.9973,1708862786114.9973,1.0,1.5742938537961393e-14,f8577ee9352bd9db3415630f8406f25373666ae0684c92ef003b5013679e5acb,06898c91324672fffdb5ea45feafefa66a39d7e8f8250b2c77a89fd837615212
