instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S3_seed20260909,Base,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.13341e+09,16.8087,16.8087,0,0,0.000305882,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,2.7434e-05,0,0.000203179,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-GM,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,941328,16.8087,0,1.4475e-05,0,0.000178687,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-L2,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,1.56302e+06,16.8087,0,1.2687e-05,0,0.000169158,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Role-Hybrid,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,2.1637e-05,0,0.000181841,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat-permB,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.13341e+09,2.89923e+06,16.8087,0.220488,2.7556e-05,0,0.000185812,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Base,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,7.46268e+07,38.11,38.11,0,0,0.000161531,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,2.84686e+06,38.11,0.227559,2.2157e-05,0,0.000179757,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-GM,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,894607,38.11,0,1.2229e-05,0,0.000164231,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-L2,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.46268e+07,1.41489e+06,38.11,0,1.2289e-05,0,0.000164333,NA,NA,NA,NA,NA,NA
