instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_S3_seed20260909,Base,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.07499e+11,52.4749,52.4749,0,0,0.000306043,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,3.3624e-05,0,0.000210112,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-GM,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,9.08183e+07,52.4749,0,1.5166e-05,0,0.000187768,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Flat-L2,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,1.56139e+08,52.4749,0,1.2879e-05,0,0.000168683,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,Role-Hybrid,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,2.1853e-05,0,0.000182488,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260909,SA-Mat-permB,20260909,coupling,3,block_heterogeneous,lp-export,43,38,8,2.07499e+11,2.89621e+08,52.4749,0.220481,2.7443e-05,0,0.000185756,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Base,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,7.24513e+09,119.233,119.233,0,0,0.000169579,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,2.84485e+08,119.233,0.227582,2.2085e-05,0,0.000177669,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-GM,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,8.68527e+07,119.233,0,1.237e-05,0,0.00016558,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Flat-L2,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,1.41389e+08,119.233,0,1.2366e-05,0,0.000164677,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,Role-Hybrid,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,2.84485e+08,119.233,0.227582,2.2169e-05,0,0.000179299,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260910,SA-Mat-permB,20260910,coupling,3,block_heterogeneous,lp-export,43,38,8,7.24513e+09,2.84485e+08,119.233,0.227582,2.6447e-05,0,0.000181725,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Base,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,2.35067e+09,51.7607,51.7607,0,0,0.000174248,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,SA-Mat,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,5.16514e+08,51.7607,0.216571,2.3005e-05,0,0.000182528,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Flat-GM,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,1.65467e+08,51.7607,0,1.2807e-05,0,0.000169781,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Flat-L2,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,2.82588e+08,51.7607,0,1.1591e-05,0,0.00018263,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,Role-Hybrid,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,5.16514e+08,51.7607,0.216571,2.2314e-05,0,0.000181429,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260911,SA-Mat-permB,20260911,coupling,3,block_heterogeneous,lp-export,43,38,8,2.35067e+09,5.16514e+08,51.7607,0.216571,2.6481e-05,0,0.000188677,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Base,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,1.669e+10,518.181,518.181,0,0,0.000163992,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,SA-Mat,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,4.6878e+08,518.181,0.224375,2.2093e-05,0,0.000180611,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Flat-GM,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,1.01998e+08,518.181,0,1.2092e-05,0,0.000164133,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Flat-L2,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,2.17131e+08,518.181,0,1.1694e-05,0,0.000163632,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,Role-Hybrid,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,4.6878e+08,518.181,0.224375,2.1134e-05,0,0.000181255,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260912,SA-Mat-permB,20260912,coupling,3,block_heterogeneous,lp-export,43,38,8,1.669e+10,4.6878e+08,518.181,0.224375,2.6455e-05,0,0.000182606,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Base,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+09,1.62838e+09,0.8554,0.8554,0,0,0.000164781,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,SA-Mat,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+09,2.4702e+08,0.8554,0.214867,2.0981e-05,0,0.000179938,NA,NA,NA,NA,NA,NA
coupling_S3_seed20260913,Flat-GM,20260913,coupling,3,block_heterogeneous,lp-export,43,38,8,1.62838e+09,8.45589e+07,0.8554,0,1.2069e-05,0,0.000164756,NA,NA,NA,NA,NA,NA
