instancia,variante,seed,pattern,severity_S,coefficient_family,status,filas,cols,binarias,kappa_antes,kappa_despues,rho_antes,rho_despues,tiempo_preproc_s,tiempo_solver_s,wall_time_s,objetivo,gap,best_bound,max_original_row_violation,max_integrality_violation,is_feasible_original_scale
coupling_uniform_S6_seed20260909,Base,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,4.12337e+13,1.71283e-05,1.71283e-05,0,0,0.000553397,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,0.000153454,0,0.000605417,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-GM,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,9.08183e+07,1.71283e-05,0,7.1701e-05,0,0.000486015,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Flat-L2,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,1.54564e+08,1.71283e-05,0,6.7826e-05,0,0.000460322,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,Role-Hybrid,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,0.000144848,0,0.000568528,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260909,SA-Mat-permB,20260909,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.12337e+13,3.15703e+08,1.71283e-05,0.227667,0.000156596,0,0.000579292,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Base,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88849e+12,0.000194014,0.000194014,0,0,0.000404211,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,0.000147505,0,0.000568923,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-GM,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,1.00188e+08,0.000194014,0,6.9741e-05,0,0.000454663,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Flat-L2,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,1.99654e+08,0.000194014,0,6.6498e-05,0,0.000466622,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,Role-Hybrid,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,0.000143257,0,0.000556022,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260910,SA-Mat-permB,20260910,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.88849e+12,3.88623e+08,0.000194014,0.211366,0.000156593,0,0.000567968,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Base,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,1.67466e+11,3115.64,3115.64,0,0,0.000410885,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,SA-Mat,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,5.17593e+08,3115.64,0.22039,0.000149785,0,0.000568374,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Flat-GM,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,1.65467e+08,3115.64,0,6.8175e-05,0,0.00046139,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Flat-L2,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,2.81745e+08,3115.64,0,7.1261e-05,0,0.000465597,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,Role-Hybrid,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,5.17593e+08,3115.64,0.22039,0.000143666,0,0.000553021,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260911,SA-Mat-permB,20260911,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.67466e+11,5.17593e+08,3115.64,0.22039,0.000154954,0,0.000577277,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Base,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,4.27558e+11,0.00189376,0.00189376,0,0,0.000405001,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,SA-Mat,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,4.41021e+08,0.00189376,0.224197,0.000147146,0,0.000566954,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Flat-GM,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,8.94494e+07,0.00189376,0,6.883e-05,0,0.000460431,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Flat-L2,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,2.13052e+08,0.00189376,0,6.686e-05,0,0.000470489,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,Role-Hybrid,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,4.41021e+08,0.00189376,0.224197,0.000144671,0,0.00056699,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260912,SA-Mat-permB,20260912,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.27558e+11,4.41021e+08,0.00189376,0.224197,0.000154922,0,0.000584412,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Base,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,5.38642e+13,1.40262e+06,1.40262e+06,0,0,0.000404784,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,SA-Mat,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,5.81149e+07,1.40262e+06,1.55997,0.000150811,0,0.000570261,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Flat-GM,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,5.45454e+07,1.40262e+06,0,6.8018e-05,0,0.000461503,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Flat-L2,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,1.41846e+08,1.40262e+06,0,6.6772e-05,0,0.000456208,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,Role-Hybrid,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,5.81149e+07,1.40262e+06,1.55997,0.000152308,0,0.000578804,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260913,SA-Mat-permB,20260913,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,5.38642e+13,5.81149e+07,1.40262e+06,1.55997,0.000167739,0,0.000643277,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Base,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,3.09037e+10,0.032359,0.032359,0,0,0.000418865,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,SA-Mat,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,2.53459e+08,0.032359,0.223703,0.00014528,0,0.000563934,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Flat-GM,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,4.50792e+07,0.032359,0,6.8372e-05,0,0.000460878,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Flat-L2,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,1.30569e+08,0.032359,0,6.8787e-05,0,0.000458751,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,Role-Hybrid,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,2.53459e+08,0.032359,0.223703,0.000144805,0,0.000555336,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260914,SA-Mat-permB,20260914,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,3.09037e+10,2.53459e+08,0.032359,0.223703,0.000154806,0,0.00056323,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,Base,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,1.24487e+12,0.000777106,0.000777106,0,0,0.000400941,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,SA-Mat,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,4.55584e+08,0.000777106,0.196007,0.000145533,0,0.00055568,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,Flat-GM,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,7.02043e+07,0.000777106,0,7.266e-05,0,0.000462265,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,Flat-L2,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,1.98827e+08,0.000777106,0,6.6301e-05,0,0.00045217,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,Role-Hybrid,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,4.55584e+08,0.000777106,0.196007,0.000150521,0,0.000560376,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260915,SA-Mat-permB,20260915,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.24487e+12,4.55584e+08,0.000777106,0.196007,0.000156069,0,0.000573046,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Base,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,4.19802e+13,2.24459e-05,2.24459e-05,0,0,0.000400546,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,SA-Mat,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,4.20259e+08,2.24459e-05,0.228657,0.000147002,0,0.000565231,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Flat-GM,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,1.37434e+08,2.24459e-05,0,6.7187e-05,0,0.000465344,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Flat-L2,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,2.02712e+08,2.24459e-05,0,7.057e-05,0,0.000464905,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,Role-Hybrid,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,4.20259e+08,2.24459e-05,0.228657,0.000142083,0,0.00056188,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260916,SA-Mat-permB,20260916,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,4.19802e+13,4.20259e+08,2.24459e-05,0.228657,0.000158524,0,0.000576352,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Base,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,7.70243e+11,0.00136982,0.00136982,0,0,0.000412779,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,SA-Mat,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,7.96806e+08,0.00136982,0.206959,0.000145315,0,0.000553711,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Flat-GM,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,9.73058e+07,0.00136982,0,6.89e-05,0,0.00045988,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Flat-L2,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,3.95376e+08,0.00136982,0,6.4767e-05,0,0.000454605,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,Role-Hybrid,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,7.96806e+08,0.00136982,0.206959,0.000139322,0,0.000556812,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260917,SA-Mat-permB,20260917,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,7.70243e+11,7.96806e+08,0.00136982,0.206959,0.000154452,0,0.00057029,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Base,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,1.91607e+09,0.295857,0.295857,0,0,0.000414757,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,SA-Mat,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,2.28043e+08,0.295857,0.223262,0.000147693,0,0.000568589,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Flat-GM,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,8.37823e+07,0.295857,0,6.8784e-05,0,0.000457733,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Flat-L2,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,1.21383e+08,0.295857,0,6.6614e-05,0,0.000450554,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,Role-Hybrid,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,2.28043e+08,0.295857,0.223262,0.000144383,0,0.000561532,NA,NA,NA,NA,NA,NA
coupling_uniform_S6_seed20260918,SA-Mat-permB,20260918,coupling_uniform,6,block_heterogeneous,lp-export,43,38,8,1.91607e+09,2.28043e+08,0.295857,0.223262,0.000154939,0,0.000569381,NA,NA,NA,NA,NA,NA
